author_id,final_first_name,final_last_name,first_top5_publication_year,number_of_papers_in_first_year,has_any_coauthor,has_experienced_coauthor,has_other_new_coauthor,first_publication_coauthor_type
AFZ003811,Joseph,Davis,1953,1,0,0,0,solo
AFZ002483,Rondo,Cameron,1953,1,0,0,0,solo
AFZ002055,George,Break,1954,1,0,0,0,solo
AFZ001522,Renzo,Bianchi,1954,1,0,0,0,solo
AFZ002065,Hans,Brems,1954,1,0,0,0,solo
AFZ000845,Martin,Bailey,1954,1,0,0,0,solo
AFZ013030,William,Parker,1954,1,0,0,0,solo
AFZ007500,John,Howard,1954,1,0,0,0,solo
AFZ014471,Franklin,Root,1954,1,0,0,0,solo
AFZ008875,Klaus,Knorr,1954,1,0,0,0,solo
AFZ016002,Warren,Smith,1954,1,0,0,0,solo
AFZ004614,Robert,Emmer,1955,1,0,0,0,solo
AFZ008473,Samuel,Katz,1955,1,0,0,0,solo
AFZ015901,David,Slater,1955,1,0,0,0,solo
AFZ006125,Donald,Gordon,1955,1,0,0,0,solo
AFZ005499,Herbert,Furth,1955,1,0,0,0,solo
AFZ003172,Clifford,Clark,1955,1,0,0,0,solo
AFZ007494,Hendrik,Houthakker,1955,1,0,0,0,solo
AFZ016416,Calvin,Stillman,1955,1,0,0,0,solo
AFZ002162,Cary,Brown,1955,1,0,0,0,solo
AFZ016425,J,Stockfisch,1955,1,0,0,0,solo
AFZ016781,F,Tamagna,1955,1,0,0,0,solo
AFZ011448,Michael,Michaely,1955,1,0,0,0,solo
AFZ001656,Mark,Blaug,1956,1,0,0,0,solo
AFZ017853,Robert,Wallace,1956,1,0,0,0,solo
AFZ013254,Louis,Perry,1956,1,0,0,0,solo
AFZ009128,Mordechai,Kreinin,1956,1,0,0,0,solo
AFZ008538,Gordon,Keith,1956,1,0,0,0,solo
AFZ010036,Maurice,Liebenberg,1956,1,0,0,0,solo
AFZ008120,Gale,Johnson,1956,1,0,0,0,solo
AFZ012892,Donald,Paden,1956,1,0,0,0,solo
AFZ007368,Daniel,Holland,1956,1,0,0,0,solo
AFZ001196,Gary,Becker,1957,1,1,1,0,with_experienced_coauthor
AFZ005728,Franz,Gehrels,1957,1,0,0,0,solo
AFZ009724,Harvey,Leibenstein,1957,1,0,0,0,solo
AFZ000093,M,Adelman,1957,1,0,0,0,solo
AFZ006919,R,Hawtrey,1957,1,0,0,0,solo
AFZ008579,Jane,Kennedy,1957,1,0,0,0,solo
AFZ003746,Paul,Darling,1957,1,0,0,0,solo
AFZ010792,Julius,Margolis,1957,1,0,0,0,solo
AFZ007080,James,Henderson,1957,1,0,0,0,solo
AFZ003104,Carl,Christ,1957,1,0,0,0,solo
AFZ002915,S,Checkland,1957,1,0,0,0,solo
AFZ010665,Wilfred,Malenbaum,1957,1,0,0,0,solo
AFZ017148,George,Tolley,1957,1,0,0,0,solo
AFZ011739,John,Montias,1957,1,0,0,0,solo
AFZ002417,Phillip,Cagan,1958,3,1,1,1,with_experienced_coauthor
AFZ002058,Norman,Breckner,1958,1,0,0,0,solo
AFZ007984,A,Jasay,1958,1,0,0,0,solo
AFZ017314,Shigeto,Tsuru,1958,1,0,0,0,solo
AFZ003812,Lance,Davis,1958,1,0,0,0,solo
AFZ009438,Robert,Lampman,1958,1,0,0,0,solo
AFZ003838,Phyllis,Deane,1958,1,0,0,0,solo
AFZ013270,Boris,Pesek,1958,1,0,0,0,solo
AFZ004954,William,Fellner,1958,1,0,0,0,solo
AFZ004840,David,Fand,1958,1,0,0,0,solo
AFZ014469,Robert,Roosa,1958,1,0,0,0,solo
AFZ008811,John,Klein,1958,2,1,1,1,with_experienced_coauthor
AFZ004442,Alexander,Eckstein,1958,1,0,0,0,solo
AFZ017098,V,Timoshenko,1959,1,0,0,0,solo
AFZ013630,John,Power,1959,1,0,0,0,solo
AFZ011787,Amotz,Morag,1959,1,0,0,0,solo
AFZ011317,Allan,Meltzer,1959,1,0,0,0,solo
AFZ015289,David,Schwartzman,1959,1,0,0,0,solo
AFZ016364,H,Stekler,1959,1,1,0,1,only_with_other_new_coauthors
AFZ018496,Harold,Wolozin,1959,1,0,0,0,solo
AFZ015656,Miyohei,Shinohara,1959,1,0,0,0,solo
AFZ016342,Jerome,Stein,1960,1,0,0,0,solo
AFZ002239,Henry,Bruton,1960,1,0,0,0,solo
AFZ010567,P,Madinier,1960,1,0,0,0,solo
AFZ017090,Richard,Timberlake,1960,1,0,0,0,solo
AFZ015271,Leon,Schur,1960,1,0,0,0,solo
AFZ008114,Dudley,Johnson,1960,1,0,0,0,solo
AFZ012293,Marc,Nerlove,1960,1,0,0,0,solo
AFZ008742,James,Kindahl,1960,1,0,0,0,solo
AFZ005120,Franklin,Fisher,1960,1,0,0,0,solo
AFZ017344,Norman,Ture,1960,1,0,0,0,solo
AFZ003393,Paul,Cootner,1960,1,0,0,0,solo
AFZ005266,Francesco,Forte,1960,1,0,0,0,solo
AFZ003292,Arnold,Collery,1960,1,0,0,0,solo
AFZ004661,Rene,Erbe,1960,1,0,0,0,solo
AFZ005359,William,Fredrickson,1960,1,0,0,0,solo
AFZ004513,Jean-Claude,Eicher,1960,1,0,0,0,solo
AFZ016447,Wolfgang,Stolper,1961,1,0,0,0,solo
AFZ008879,F,Knox,1961,1,0,0,0,solo
AFZ003400,D,Coppock,1961,1,0,0,0,solo
AFZ014573,Jerome,Rothenberg,1961,1,1,1,0,with_experienced_coauthor
AFZ018356,Walter,Williams,1961,1,0,0,0,solo
AFZ011557,Jora,Minasian,1961,1,0,0,0,solo
AFZ003997,William,Dewald,1961,1,0,0,0,solo
AFZ014091,Stanley,Reiter,1961,1,0,0,0,solo
AFZ013130,Alan,Peacock,1961,1,0,0,0,solo
AFZ018277,Elmus,Wicker,1961,1,0,0,0,solo
AFZ002240,Gerhard,Bry,1961,1,0,0,0,solo
AFZ010937,Benton,Massell,1961,1,0,0,0,solo
AFZ015990,Roy,Smith,1961,1,0,0,0,solo
AFZ003574,John,Cross,1962,1,1,0,1,only_with_other_new_coauthors
AFZ018361,John,Williamson,1962,1,1,0,1,only_with_other_new_coauthors
AFZ007040,Karl,Helleiner,1962,1,0,0,0,solo
AFZ007461,George,Horwich,1962,1,0,0,0,solo
AFZ010904,Alvin,Marty,1962,2,0,0,0,solo
AFZ000234,William,Alberts,1962,1,0,0,0,solo
AFZ000164,Syed,Ahmad,1962,1,0,0,0,solo
AFZ008478,Adam,Kaufman,1962,1,0,0,0,solo
AFZ016339,Herbert,Stein,1962,1,0,0,0,solo
AFZ016218,Alan,Spiro,1962,1,0,0,0,solo
AFZ004644,Stephen,Enke,1962,1,0,0,0,solo
AFZ006043,Henry,Goldstein,1962,1,0,0,0,solo
AFZ004229,Anthony,Downs,1962,1,0,0,0,solo
AFZ008858,John,Knapp,1962,1,0,0,0,solo
AFZ013549,Kenyon,Poole,1962,1,0,0,0,solo
AFZ016226,John,Spraos,1962,1,0,0,0,solo
AFZ003821,Tom,Davis,1962,1,0,0,0,solo
AFZ008600,Reuben,Kessel,1962,1,1,1,0,with_experienced_coauthor
AFZ003948,Horace,DePodwin,1963,1,1,1,0,with_experienced_coauthor
AFZ006733,Lee,Hansen,1963,1,0,0,0,solo
AFZ016231,Beryl,Sprinkel,1963,1,0,0,0,solo
AFZ018526,John,Wood,1963,1,0,0,0,solo
AFZ001953,William,Bowen,1963,1,0,0,0,solo
AFZ000927,V,Bandera,1963,1,0,0,0,solo
AFZ012023,Robert,Mundell,1963,1,0,0,0,solo
AFZ015034,Thomas,Saving,1963,2,1,1,0,with_experienced_coauthor
AFZ017760,Milos,Vuckovic,1963,1,0,0,0,solo
AFZ018449,James,Witte,1963,1,0,0,0,solo
AFZ003222,A,Coats,1963,1,0,0,0,solo
AFZ002639,Deane,Carson,1963,1,0,0,0,solo
AFZ002231,Karl,Brunner,1963,1,0,0,0,solo
AFZ018946,Victor,Zarnowitz,1963,1,0,0,0,solo
AFZ014604,David,Rowan,1964,1,0,0,0,solo
AFZ009228,Edwin,Kuh,1964,1,0,0,0,solo
AFZ005352,William,Frazer,1964,1,0,0,0,solo
AFZ006242,Peter,Gray,1964,1,0,0,0,solo
AFZ010121,Charles,Lininger,1964,1,0,0,0,solo
AFZ016914,Ronald,Teigen,1964,2,0,0,0,solo
AFZ011231,Donald,Mead,1964,1,0,0,0,solo
AFZ001321,George,Benston,1964,1,0,0,0,solo
AFZ015519,H,Shapiro,1964,1,1,0,1,only_with_other_new_coauthors
AFZ001569,Richard,Bird,1964,1,0,0,0,solo
AFZ010527,George,Macesich,1964,1,0,0,0,solo
AFZ006395,Herbert,Grubel,1964,1,0,0,0,solo
AFZ001069,Yoram,Barzel,1964,1,0,0,0,solo
AFZ004985,C,Ferguson,1965,1,0,0,0,solo
AFZ015776,Morris,Silver,1965,1,0,0,0,solo
AFZ015087,F,Scherer,1965,1,0,0,0,solo
AFZ000279,Robert,Aliber,1965,1,0,0,0,solo
AFZ005345,Herbert,Fraser,1965,1,0,0,0,solo
AFZ007445,James,Horne,1965,1,0,0,0,solo
AFZ006032,Marshall,Goldman,1965,1,0,0,0,solo
AFZ007153,Reed,Hertford,1965,1,0,0,0,solo
AFZ017535,Harold,Vatter,1965,1,0,0,0,solo
AFZ013170,Svetozar,Pejovich,1965,1,0,0,0,solo
AFZ001570,Roger,Bird,1965,1,1,0,1,only_with_other_new_coauthors
AFZ001738,Ronald,Bodkin,1965,1,1,0,1,only_with_other_new_coauthors
AFZ017876,A,Walters,1965,1,0,0,0,solo
AFZ001671,Rudolph,Blitz,1965,1,1,0,1,only_with_other_new_coauthors
AFZ010298,Millard,Long,1965,1,1,0,1,only_with_other_new_coauthors
AFZ008570,Peter,Kenen,1965,1,0,0,0,solo
AFZ004630,Stanley,Engerman,1965,1,0,0,0,solo
AFZ009388,David,Laidler,1966,2,0,0,0,solo
AFZ011450,Jan,Michal,1966,1,0,0,0,solo
AFZ018399,Donald,Winch,1966,1,0,0,0,solo
AFZ018137,Leonard,Weiss,1966,1,0,0,0,solo
AFZ005138,Leo,Fishman,1966,1,0,0,0,solo
AFZ003251,Jacob,Cohen,1966,1,0,0,0,solo
AFZ001871,Alfred,Bornemann,1966,1,0,0,0,solo
AFZ018151,Finis,Welch,1966,1,0,0,0,solo
AFZ016444,Hans,Stoll,1966,1,0,0,0,solo
AFZ002677,David,Cass,1966,2,1,0,1,only_with_other_new_coauthors
AFZ018676,Menahem,Yaari,1966,3,1,1,1,with_experienced_coauthor
AFZ003878,Roger,Dehem,1966,1,0,0,0,solo
AFZ012995,Louis,Parai,1966,1,0,0,0,solo
AFZ006666,Michael,Hamburger,1966,1,0,0,0,solo
AFZ002054,Harvey,Brazer,1966,1,0,0,0,solo
AFZ006674,Mary,Hamilton,1967,1,1,1,0,with_experienced_coauthor
AFZ016698,Edward,Syring,1967,1,0,0,0,solo
AFZ008312,S,Kaliski,1967,1,0,0,0,solo
AFZ011560,Jacob,Mincer,1967,1,0,0,0,solo
AFZ006912,Thomas,Havrilesky,1967,1,0,0,0,solo
AFZ004748,Michael,Evans,1967,1,0,0,0,solo
AFZ004258,Aubrey,Drewry,1967,1,0,0,0,solo
AFZ016636,Richard,Sutch,1967,1,1,1,0,with_experienced_coauthor
AFZ007359,Robert,Holbrook,1967,1,0,0,0,solo
AFZ000661,A,Asimakopulos,1967,1,0,0,0,solo
AFZ015718,Miguel,Sidrauski,1967,1,0,0,0,solo
AFZ007262,Abraham,Hirsch,1967,1,0,0,0,solo
AFZ001832,Vittorio,Bonomo,1968,1,1,0,1,only_with_other_new_coauthors
AFZ016827,Ernest,Tanner,1968,1,1,0,1,only_with_other_new_coauthors
AFZ016930,Peter,Temin,1968,1,0,0,0,solo
AFZ000406,Leonall,Andersen,1968,1,0,0,0,solo
AFZ012555,Jack,Ochs,1968,1,0,0,0,solo
AFZ005858,William,Gibson,1968,1,1,0,1,only_with_other_new_coauthors
AFZ008480,George,Kaufman,1968,1,1,0,1,only_with_other_new_coauthors
AFZ001932,Mentor,Bouniatian,1968,1,0,0,0,solo
AFZ002057,Frank,Brechling,1968,1,0,0,0,solo
AFZ007165,Donald,Hester,1968,1,1,0,1,only_with_other_new_coauthors
AFZ013386,James,Pierce,1968,1,1,0,1,only_with_other_new_coauthors
AFZ008189,Ronald,Jones,1968,1,0,0,0,solo
AFZ013382,Joyce,Pickersgill,1968,1,0,0,0,solo
AFZ009091,Robert,Krainer,1968,1,0,0,0,solo
AFZ015720,Calvin,Siebert,1968,1,1,1,0,with_experienced_coauthor
AFZ008970,Ryutaro,Komiya,1969,1,0,0,0,solo
AFZ015615,Eytan,Sheshinski,1969,1,1,1,0,with_experienced_coauthor
AFZ006500,Suraj,Gupta,1969,1,0,0,0,solo
AFZ017227,Arthur,Treadway,1969,1,0,0,0,solo
AFZ004469,Daniel,Edwards,1969,1,0,0,0,solo
AFZ000206,George,Akerlof,1969,2,0,0,0,solo
AFZ013361,Keith,Phillips,1969,1,0,0,0,solo
AFZ008352,Edward,Kane,1969,1,1,1,0,with_experienced_coauthor
AFZ014728,Harl,Ryder,1969,2,1,0,1,only_with_other_new_coauthors
AFZ006661,Koichi,Hamada,1969,1,0,0,0,solo
AFZ005220,Duncan,Foley,1969,1,1,1,0,with_experienced_coauthor
AFZ013935,Leonard,Rapping,1969,1,1,1,0,with_experienced_coauthor
AFZ011910,Brian,Motley,1969,1,0,0,0,solo
AFZ009554,Prem,Laumas,1969,1,0,0,0,solo
AFZ001525,James,Bicksler,1969,1,0,0,0,solo
AFZ009553,Gurcharan,Laumas,1969,1,0,0,0,solo
AFZ003010,V,Chetty,1969,1,0,0,0,solo
AFZ018839,Pan,Yotopoulos,1969,1,1,0,1,only_with_other_new_coauthors
AFZ005077,Ronald,Findlay,1970,1,0,0,0,solo
AFZ016013,David,Smyth,1970,1,0,0,0,solo
AFZ001116,Raveendra,Batra,1970,1,0,0,0,solo
AFZ013435,Robert,Piron,1970,1,0,0,0,solo
AFZ009358,Arthur,Laffer,1970,1,0,0,0,solo
AFZ015360,Martin,Segal,1970,1,0,0,0,solo
AFZ013573,Richard,Porter,1970,1,0,0,0,solo
AFZ006828,Roy,Harrod,1970,1,0,0,0,solo
AFZ018473,Charles,Wolf,1970,1,0,0,0,solo
AFZ002710,Jorge,Cauas,1970,1,0,0,0,solo
AFZ006833,Albert,Hart,1970,1,0,0,0,solo
AFZ013902,James,Ramsey,1970,1,0,0,0,solo
AFZ001030,Robert,Barro,1970,1,0,0,0,solo
AFZ005118,Douglas,Fisher,1970,1,0,0,0,solo
AFZ019192,Burton,Zwick,1971,1,0,0,0,solo
AFZ013884,R,Ramanathan,1971,1,0,0,0,solo
AFZ007546,Teh-wei,Hu,1971,1,0,0,0,solo
AFZ007747,Yuji,Ijiri,1971,1,1,0,1,only_with_other_new_coauthors
AFZ015798,Herbert,Simon,1971,1,1,0,1,only_with_other_new_coauthors
AFZ017199,M,Townsend,1971,1,0,0,0,solo
AFZ004934,Paul,Feldman,1971,1,0,0,0,solo
AFZ018953,Richard,Zecher,1971,1,0,0,0,solo
AFZ006121,Fred,Gorbet,1971,1,1,1,0,with_experienced_coauthor
AFZ010457,Edward,Lusk,1971,1,1,1,1,with_experienced_coauthor
AFZ013299,David,Peterson,1971,1,1,1,1,with_experienced_coauthor
AFZ010274,Prakash,Lohani,1971,1,1,1,0,with_experienced_coauthor
AFZ004377,Dean,Dutton,1971,1,0,0,0,solo
AFZ010388,Raymond,Lubitz,1971,1,0,0,0,solo
AFZ014911,Agnar,Sandmo,1971,1,0,0,0,solo
AFZ009467,Michael,Landsberger,1971,1,0,0,0,solo
AFZ010632,Shlomo,Maital,1971,1,0,0,0,solo
AFZ007010,Dale,Heien,1972,1,0,0,0,solo
AFZ018018,Roger,Waud,1972,1,0,0,0,solo
AFZ007383,James,Holmes,1972,1,1,1,0,with_experienced_coauthor
AFZ008435,Edi,Karni,1972,1,0,0,0,solo
AFZ013302,Richard,Peterson,1972,1,0,0,0,solo
AFZ006366,Irvin,Grossack,1972,1,0,0,0,solo
AFZ017508,Jaroslav,Vanek,1972,1,0,0,0,solo
AFZ007098,Barbara,Henneberry,1972,1,1,1,0,with_experienced_coauthor
AFZ005405,Benjamin,Friedman,1972,1,0,0,0,solo
AFZ012274,Charles,Nelson,1972,2,0,0,0,solo
AFZ011013,Charles,Maurice,1972,1,0,0,0,solo
AFZ005626,James,Gapinski,1973,1,0,0,0,solo
AFZ004401,George,Eads,1973,1,0,0,0,solo
AFZ011443,Robert,Michael,1973,1,0,0,0,solo
AFZ003140,Pham,Chung,1973,1,0,0,0,solo
AFZ000100,Douglas,Adie,1973,1,0,0,0,solo
AFZ005121,Irving,Fisher,1973,1,0,0,0,solo
AFZ001836,Holger,Bonus,1973,1,0,0,0,solo
AFZ003387,Phillip,Cooper,1973,1,1,1,0,with_experienced_coauthor
AFZ004201,Rudiger,Dornbusch,1973,1,0,0,0,solo
AFZ000598,Sven,Arndt,1973,1,0,0,0,solo
AFZ012370,Donald,Nichols,1974,1,0,0,0,solo
AFZ000716,Leonardo,Auernheimer,1974,1,0,0,0,solo
AFZ011037,Wolfgang,Mayer,1974,1,0,0,0,solo
AFZ005604,Arthur,Gandolfi,1974,1,0,0,0,solo
AFZ012094,Michael,Mussa,1974,1,0,0,0,solo
AFZ008633,Mohsin,Khan,1974,1,0,0,0,solo
AFZ007895,Rodney,Jacobs,1974,1,0,0,0,solo
AFZ011111,Huston,McCulloch,1975,1,0,0,0,solo
AFZ016855,Paul,Taubman,1975,1,0,0,0,solo
AFZ014947,Anthony,Santomero,1975,1,0,0,0,solo
AFZ004820,P,Fallon,1975,1,1,0,1,only_with_other_new_coauthors
AFZ009583,P,Layard,1975,1,1,0,1,only_with_other_new_coauthors
AFZ004419,Curtis,Eaton,1975,1,1,0,1,only_with_other_new_coauthors
AFZ012258,Philip,Neher,1975,1,1,0,1,only_with_other_new_coauthors
AFZ009685,Tong,Lee,1975,1,0,0,0,solo
AFZ003166,Emil-Maria,Claassen,1975,1,0,0,0,solo
AFZ014435,Arthur,Rolnick,1975,1,0,0,0,solo
AFZ015728,Jeremy,Siegel,1975,1,0,0,0,solo
AFZ001669,Alan,Blinder,1975,1,0,0,0,solo
AFZ004254,Stephen,Dresch,1975,1,0,0,0,solo
AFZ003058,Vikas,Chitre,1975,1,0,0,0,solo
AFZ010427,Jon,Luke,1975,1,0,0,0,solo
AFZ009093,Martin,Krakowski,1975,1,0,0,0,solo
AFZ003358,Maria,Constantopoulos,1975,1,0,0,0,solo
AFZ007835,Tsuneo,Ishikawa,1975,1,0,0,0,solo
AFZ016881,John,Taylor,1975,1,0,0,0,solo
AFZ013511,Andrew,Policano,1975,1,1,1,0,with_experienced_coauthor
AFZ000772,Costas,Azariadis,1975,1,0,0,0,solo
AFZ009705,Nathaniel,Leff,1975,1,1,1,0,with_experienced_coauthor
AFZ009556,Robert,Laurent,1975,1,0,0,0,solo
AFZ002323,David,Burgess,1976,1,0,0,0,solo
AFZ015547,Steven,Shavell,1976,1,0,0,0,solo
AFZ002923,Chau-Nan,Chen,1976,1,0,0,0,solo
AFZ007951,John,James,1976,1,0,0,0,solo
AFZ017685,Daniel,Vining,1976,1,0,0,0,solo
AFZ017204,Toshihisa,Toyoda,1976,1,0,0,0,solo
AFZ003055,Barry,Chiswick,1976,1,0,0,0,solo
AFZ004824,Eugene,Fama,1976,1,0,0,0,solo
AFZ013132,Douglas,Pearce,1976,1,1,1,0,with_experienced_coauthor
AFZ008401,Basant,Kapur,1976,1,0,0,0,solo
AFZ006298,Paul,Gregory,1976,1,1,0,1,only_with_other_new_coauthors
AFZ003349,Michael,Connolly,1976,1,1,0,1,only_with_other_new_coauthors
AFZ016873,Dean,Taylor,1976,1,1,0,1,only_with_other_new_coauthors
AFZ004216,Paul,Douglas,1976,1,0,0,0,solo
AFZ015681,John,Shoven,1976,1,0,0,0,solo
AFZ016662,Peter,Swan,1976,1,0,0,0,solo
AFZ012593,Noriyoshi,Oguchi,1976,1,1,0,1,only_with_other_new_coauthors
AFZ017490,Philip,Valle,1976,1,1,0,1,only_with_other_new_coauthors
AFZ004450,Benjamin,Eden,1976,1,0,0,0,solo
AFZ018371,John,Wilman,1977,1,1,1,0,with_experienced_coauthor
AFZ002290,Willem,Buiter,1977,1,1,0,1,only_with_other_new_coauthors
AFZ018459,Geoffrey,Woglom,1977,1,1,0,1,only_with_other_new_coauthors
AFZ015639,Robert,Shiller,1977,2,1,1,0,with_experienced_coauthor
AFZ015871,Larry,Sjaastad,1977,1,1,0,1,only_with_other_new_coauthors
AFZ018437,Daniel,Wisecarver,1977,1,1,0,1,only_with_other_new_coauthors
AFZ011077,Bennett,McCallum,1977,1,0,0,0,solo
AFZ003244,Benjamin,Cohen,1977,1,0,0,0,solo
AFZ008810,Benjamin,Klein,1977,1,0,0,0,solo
AFZ011669,Khan,Mohabbat,1977,1,1,0,1,only_with_other_new_coauthors
AFZ015816,Evangelos,Simos,1977,1,1,0,1,only_with_other_new_coauthors
AFZ012605,James,Ohlson,1977,1,0,0,0,solo
AFZ016344,John,Stein,1977,1,0,0,0,solo
AFZ002209,Neil,Bruce,1977,2,0,0,0,solo
AFZ000132,Bijan,Aghevli,1977,1,0,0,0,solo
AFZ006239,Jo,Gray,1978,1,0,0,0,solo
AFZ001737,Zvi,Bodie,1978,1,1,1,0,with_experienced_coauthor
AFZ013035,Richard,Parks,1978,1,0,0,0,solo
AFZ001850,Thomas,Borcherding,1978,1,1,0,1,only_with_other_new_coauthors
AFZ015752,Eugene,Silberberg,1978,1,1,0,1,only_with_other_new_coauthors
AFZ012253,Salih,Neftci,1978,1,0,0,0,solo
AFZ008476,James,Kau,1978,1,1,0,1,only_with_other_new_coauthors
AFZ014641,Paul,Rubin,1978,1,1,0,1,only_with_other_new_coauthors
AFZ004653,Dennis,Epple,1978,1,1,0,1,only_with_other_new_coauthors
AFZ017701,Michael,Visscher,1978,1,1,0,1,only_with_other_new_coauthors
AFZ018968,Allan,Zelenitz,1978,1,1,0,1,only_with_other_new_coauthors
AFZ004245,Allan,Drazen,1978,1,0,0,0,solo
AFZ001664,Mario,Blejer,1978,1,0,0,0,solo
AFZ013747,Douglas,Purvis,1978,1,0,0,0,solo
AFZ001898,Michael,Boskin,1978,1,0,0,0,solo
AFZ005927,Lance,Girton,1978,1,1,1,0,with_experienced_coauthor
AFZ007078,Dale,Henderson,1978,1,1,0,1,only_with_other_new_coauthors
AFZ014828,Stephen,Salant,1978,1,1,0,1,only_with_other_new_coauthors
AFZ003936,Enid,Dennis,1978,1,1,0,1,only_with_other_new_coauthors
AFZ015977,Kerry,Smith,1978,1,1,0,1,only_with_other_new_coauthors
AFZ000911,Gregory,Ballentine,1978,1,0,0,0,solo
AFZ013267,James,Pesando,1978,1,0,0,0,solo
AFZ001139,Christopher,Baum,1979,1,1,0,1,only_with_other_new_coauthors
AFZ006276,Mark,Greene,1979,1,1,0,1,only_with_other_new_coauthors
AFZ016383,Robert,Stern,1979,1,1,0,1,only_with_other_new_coauthors
AFZ007706,Allan,Hynes,1979,1,1,1,0,with_experienced_coauthor
AFZ002244,John,Bryant,1979,1,1,1,0,with_experienced_coauthor
AFZ005346,Michele,Fratianni,1979,1,0,0,0,solo
AFZ000713,Alan,Auerbach,1979,2,0,0,0,solo
AFZ001628,Olivier,Blanchard,1979,1,0,0,0,solo
AFZ011596,Frederic,Mishkin,1979,1,0,0,0,solo
AFZ002073,Reuven,Brenner,1979,1,0,0,0,solo
AFZ018562,Brian,Wright,1979,1,0,0,0,solo
AFZ002595,Dennis,Carlton,1979,1,0,0,0,solo
AFZ006376,Jacob,Grossman,1979,1,0,0,0,solo
AFZ006872,Masanori,Hashimoto,1979,1,0,0,0,solo
AFZ009729,Leonardo,Leiderman,1979,1,0,0,0,solo
AFZ012505,William,Novshek,1979,1,1,1,0,with_experienced_coauthor
AFZ005930,Micha,Gisser,1979,1,1,0,1,only_with_other_new_coauthors
AFZ008141,Ronald,Johnson,1979,1,1,0,1,only_with_other_new_coauthors
AFZ015565,Steven,Sheffrin,1979,1,0,0,0,solo
