author_id,final_first_name,final_last_name,first_top5_publication_year,number_of_papers_in_first_year,has_any_coauthor,has_experienced_coauthor,has_other_new_coauthor,first_publication_coauthor_type
AFZ017247,S,Triantis,1956,1,0,0,0,solo
AFZ010217,William,Livingston,1956,1,0,0,0,solo
AFZ006882,Joseph,Hasson,1956,1,0,0,0,solo
AFZ012367,William,Nicholls,1956,2,0,0,0,solo
AFZ005340,Marvin,Frankel,1956,1,0,0,0,solo
AFZ000891,George,Baldwin,1956,1,0,0,0,solo
AFZ011896,A,Mosher,1956,1,0,0,0,solo
AFZ013041,Norman,Parmer,1956,1,0,0,0,solo
AFZ009919,John,Lewis,1957,1,0,0,0,solo
AFZ005911,Norton,Ginsburg,1957,1,0,0,0,solo
AFZ012279,Paul,Nelson,1957,1,0,0,0,solo
AFZ009871,Herbert,Levine,1958,1,0,0,0,solo
AFZ005318,Peter,Franck,1958,1,0,0,0,solo
AFZ010816,Shelley,Mark,1958,1,0,0,0,solo
AFZ005325,Andrew,Frank,1958,1,0,0,0,solo
AFZ012316,Daniel,Neumark,1958,1,0,0,0,solo
AFZ015694,George,Shultz,1958,1,0,0,0,solo
AFZ018199,Joseph,West,1959,1,0,0,0,solo
AFZ012282,Richard,Nelson,1959,1,0,0,0,solo
AFZ011823,Theodore,Morgan,1959,1,0,0,0,solo
AFZ007844,Charles,Issawi,1959,1,0,0,0,solo
AFZ013042,Herbert,Parnes,1959,1,0,0,0,solo
AFZ008370,Subbiah,Kannappan,1959,1,0,0,0,solo
AFZ001671,Rudolph,Blitz,1959,1,0,0,0,solo
AFZ011273,Gerald,Meier,1959,1,0,0,0,solo
AFZ012241,Walter,Neale,1959,1,0,0,0,solo
AFZ016270,Eugene,Staley,1959,1,0,0,0,solo
AFZ004412,Richard,Easterlin,1960,1,0,0,0,solo
AFZ012878,Douglas,Paauw,1960,1,0,0,0,solo
AFZ013971,Philip,Raup,1960,1,0,0,0,solo
AFZ005120,Franklin,Fisher,1960,1,0,0,0,solo
AFZ006733,Lee,Hansen,1960,1,0,0,0,solo
AFZ014336,Joan,Robinson,1961,1,0,0,0,solo
AFZ018160,Stanislaw,Wellisz,1961,1,0,0,0,solo
AFZ003217,Robert,Clower,1961,2,0,0,0,solo
AFZ004197,Robert,Dorfman,1961,1,0,0,0,solo
AFZ012280,Phillip,Nelson,1961,1,0,0,0,solo
AFZ003489,George,Coutsoumaris,1962,1,0,0,0,solo
AFZ012335,Peter,Newman,1962,1,0,0,0,solo
AFZ014984,Charles,Sarle,1962,1,0,0,0,solo
AFZ011274,Gitta,Meier,1962,1,1,0,1,only_with_other_new_coauthors
AFZ011276,Richard,Meier,1962,1,1,0,1,only_with_other_new_coauthors
AFZ000894,William,Baldwin,1962,1,0,0,0,solo
AFZ016251,T,Srinivasan,1962,1,0,0,0,solo
AFZ002050,James,Bray,1962,1,0,0,0,solo
AFZ013348,Edmund,Phelps,1962,1,0,0,0,solo
AFZ007242,George,Hilton,1962,1,0,0,0,solo
AFZ018130,Burton,Weisbrod,1962,1,0,0,0,solo
AFZ012204,Manning,Nash,1963,1,0,0,0,solo
AFZ008201,Dale,Jorgenson,1963,1,0,0,0,solo
AFZ005481,Varden,Fuller,1963,1,0,0,0,solo
AFZ011489,Raymond,Mikesell,1963,1,0,0,0,solo
AFZ005867,T,Gigantus,1963,1,0,0,0,solo
AFZ000961,Jack,Baranson,1964,1,0,0,0,solo
AFZ013230,Dwight,Perkins,1964,1,0,0,0,solo
AFZ001569,Richard,Bird,1964,1,0,0,0,solo
AFZ007039,Gerald,Helleiner,1964,1,0,0,0,solo
AFZ014042,Albert,Rees,1964,1,0,0,0,solo
AFZ007200,Benjamin,Higgins,1964,1,0,0,0,solo
AFZ018362,Oliver,Williamson,1965,1,0,0,0,solo
AFZ001370,Eitan,Berglas,1965,1,0,0,0,solo
AFZ003222,A,Coats,1965,1,0,0,0,solo
AFZ015878,Jack,Skeels,1965,1,0,0,0,solo
AFZ001966,Mary,Bowman,1965,1,0,0,0,solo
AFZ015318,Anthony,Scott,1965,1,0,0,0,solo
AFZ000812,John,Badgley,1965,1,0,0,0,solo
AFZ003956,Robert,Dernberger,1965,1,0,0,0,solo
AFZ003520,William,Cox,1965,1,0,0,0,solo
AFZ003381,C,Cooper,1965,1,1,1,0,with_experienced_coauthor
AFZ011419,John,Meyer,1966,1,0,0,0,solo
AFZ002354,Joseph,Burns,1966,1,0,0,0,solo
AFZ002799,Edward,Chambers,1966,1,1,0,1,only_with_other_new_coauthors
AFZ006125,Donald,Gordon,1966,1,1,0,1,only_with_other_new_coauthors
AFZ007349,Austin,Hoggatt,1966,1,0,0,0,solo
AFZ008271,Alexandre,Kafka,1966,1,0,0,0,solo
AFZ007351,Paul,Hohenberg,1966,1,0,0,0,solo
AFZ016812,Anthony,Tang,1966,1,0,0,0,solo
AFZ014796,Gian,Sahota,1966,1,0,0,0,solo
AFZ009855,Irving,Leveson,1967,1,0,0,0,solo
AFZ006299,Peter,Gregory,1967,1,0,0,0,solo
AFZ015754,T,Silcock,1967,1,0,0,0,solo
AFZ008480,George,Kaufman,1967,1,0,0,0,solo
AFZ016062,Ronald,Soligo,1967,1,0,0,0,solo
AFZ015718,Miguel,Sidrauski,1967,1,0,0,0,solo
AFZ018244,Byron,White,1967,1,0,0,0,solo
AFZ001069,Yoram,Barzel,1967,1,0,0,0,solo
AFZ006196,Henry,Grabowski,1968,1,0,0,0,solo
AFZ014507,Nathan,Rosenberg,1968,1,0,0,0,solo
AFZ016891,Milton,Taylor,1968,1,0,0,0,solo
AFZ006461,Stephen,Guisinger,1968,1,1,0,1,only_with_other_new_coauthors
AFZ009928,Stephen,Lewis,1968,1,1,0,1,only_with_other_new_coauthors
AFZ005197,John,Floyd,1968,1,1,0,1,only_with_other_new_coauthors
AFZ007706,Allan,Hynes,1968,1,1,0,1,only_with_other_new_coauthors
AFZ001500,Rattan,Bhatia,1968,1,0,0,0,solo
AFZ003313,William,Comanor,1969,1,1,1,0,with_experienced_coauthor
AFZ005352,William,Frazer,1969,1,1,0,1,only_with_other_new_coauthors
AFZ016508,Robert,Stroup,1969,1,1,0,1,only_with_other_new_coauthors
AFZ017109,Gerhard,Tintner,1969,1,0,0,0,solo
AFZ002677,David,Cass,1969,1,1,1,0,with_experienced_coauthor
AFZ007063,Carl,Hemmer,1970,1,1,1,1,with_experienced_coauthor
AFZ011040,Peter,Mayhew,1970,1,1,1,1,with_experienced_coauthor
AFZ012028,Bernard,Munk,1970,1,1,1,1,with_experienced_coauthor
AFZ001317,Yoram,Ben-Porath,1970,1,0,0,0,solo
AFZ004444,Peter,Eckstein,1970,1,1,1,0,with_experienced_coauthor
AFZ006925,Yujiro,Hayami,1970,1,1,1,0,with_experienced_coauthor
AFZ017049,Judith,Thornton,1971,1,0,0,0,solo
AFZ007203,Robert,Higgs,1971,1,0,0,0,solo
AFZ004755,Robert,Evenson,1971,1,0,0,0,solo
AFZ013721,George,Psacharopoulos,1971,1,0,0,0,solo
AFZ017787,Charan,Wadhva,1971,2,0,0,0,solo
AFZ004107,Scott,Dittrich,1971,1,1,0,1,only_with_other_new_coauthors
AFZ012112,Ramon,Myers,1971,1,1,0,1,only_with_other_new_coauthors
AFZ015057,Lawrence,Schall,1971,1,0,0,0,solo
AFZ000853,Martin,Baily,1972,1,0,0,0,solo
AFZ016930,Peter,Temin,1973,1,1,1,0,with_experienced_coauthor
AFZ014495,George,Rosen,1973,1,0,0,0,solo
AFZ005367,Christopher,Freeman,1973,1,0,0,0,solo
AFZ012512,Jeffrey,Nugent,1973,2,1,1,0,with_experienced_coauthor
AFZ008785,Yoav,Kislev,1973,1,1,1,0,with_experienced_coauthor
AFZ014894,Lars,Sandberg,1974,1,0,0,0,solo
AFZ003798,R,Davies,1974,1,0,0,0,solo
AFZ005412,Milton,Friedman,1974,1,0,0,0,solo
AFZ004039,William,Dick,1974,1,0,0,0,solo
AFZ002021,Ben,Branch,1974,1,0,0,0,solo
AFZ012293,Marc,Nerlove,1974,1,0,0,0,solo
AFZ007630,David,Humphrey,1975,1,1,0,1,only_with_other_new_coauthors
AFZ011594,E,Mishan,1975,1,0,0,0,solo
AFZ012309,Paulo,Neuhaus,1975,1,0,0,0,solo
AFZ005220,Duncan,Foley,1976,1,0,0,0,solo
AFZ003349,Michael,Connolly,1976,1,1,0,1,only_with_other_new_coauthors
AFZ016873,Dean,Taylor,1976,1,1,0,1,only_with_other_new_coauthors
AFZ005435,Maxwell,Fry,1976,1,0,0,0,solo
AFZ012593,Noriyoshi,Oguchi,1976,1,1,0,1,only_with_other_new_coauthors
AFZ017490,Philip,Valle,1976,1,1,0,1,only_with_other_new_coauthors
AFZ014524,Mark,Rosenzweig,1977,2,1,1,0,with_experienced_coauthor
AFZ011069,James,McCabe,1977,1,0,0,0,solo
AFZ002876,Koilpillai,Charles,1977,1,0,0,0,solo
AFZ006239,Jo,Gray,1978,1,0,0,0,solo
AFZ009702,Louis,Lefeber,1978,1,0,0,0,solo
AFZ000602,Richard,Arnott,1979,1,1,0,1,only_with_other_new_coauthors
AFZ009914,Frank,Lewis,1979,1,1,0,1,only_with_other_new_coauthors
AFZ009180,Paul,Krugman,1979,1,0,0,0,solo
AFZ004245,Allan,Drazen,1979,1,0,0,0,solo
AFZ001928,Bryan,Boulier,1979,1,0,0,0,solo
AFZ014431,Jacques,Rolfo,1980,1,0,0,0,solo
AFZ001485,Surjit,Bhalla,1980,1,0,0,0,solo
AFZ007784,William,Ingram,1980,1,1,0,1,only_with_other_new_coauthors
AFZ013139,Scott,Pearson,1980,1,1,0,1,only_with_other_new_coauthors
AFZ003056,Carmel,Chiswick,1981,1,0,0,0,solo
AFZ001146,Hilda,Baumol,1981,1,1,0,1,only_with_other_new_coauthors
AFZ001147,William,Baumol,1981,1,1,0,1,only_with_other_new_coauthors
AFZ009404,Deepak,Lal,1981,1,0,0,0,solo
AFZ002445,John,Caldwell,1981,1,0,0,0,solo
AFZ011089,Donald,McCloskey,1981,1,0,0,0,solo
AFZ016809,Pankaj,Tandon,1982,1,0,0,0,solo
AFZ013304,Willis,Peterson,1982,1,1,1,0,with_experienced_coauthor
AFZ003989,Shantayanan,Devarajan,1982,1,1,0,1,only_with_other_new_coauthors
AFZ005117,Anthony,Fisher,1982,1,1,0,1,only_with_other_new_coauthors
AFZ014641,Paul,Rubin,1983,1,0,0,0,solo
AFZ004445,Zvi,Eckstein,1984,1,0,0,0,solo
AFZ012915,Ariel,Pakes,1985,1,0,0,0,solo
AFZ007455,Ignatius,Horstmann,1985,1,1,0,1,only_with_other_new_coauthors
AFZ010520,Glenn,Macdonald,1985,1,1,0,1,only_with_other_new_coauthors
AFZ015914,Alan,Slivinski,1985,1,1,0,1,only_with_other_new_coauthors
AFZ016297,Oded,Stark,1985,1,0,0,0,solo
AFZ016484,John,Strauss,1986,1,0,0,0,solo
AFZ008489,Toshihiko,Kawagoe,1986,1,1,1,1,with_experienced_coauthor
AFZ012817,Keijiro,Otsuka,1986,1,1,1,1,with_experienced_coauthor
AFZ001993,Josef,Brada,1986,1,0,0,0,solo
AFZ003843,Angus,Deaton,1986,1,1,0,1,only_with_other_new_coauthors
AFZ011953,John,Muellbauer,1986,1,1,0,1,only_with_other_new_coauthors
AFZ008472,Michael,Katz,1986,1,1,0,1,only_with_other_new_coauthors
AFZ015517,Carl,Shapiro,1986,1,1,0,1,only_with_other_new_coauthors
AFZ001232,Jere,Behrman,1987,2,1,0,1,only_with_other_new_coauthors
AFZ003946,Anil,Deolalikar,1987,1,1,0,1,only_with_other_new_coauthors
AFZ003219,Ansley,Coale,1987,1,0,0,0,solo
AFZ015475,Radwan,Shaban,1987,1,0,0,0,solo
AFZ014877,Paul,Samuelson,1988,1,0,0,0,solo
AFZ015709,Terry,Sicular,1988,1,0,0,0,solo
AFZ015331,Gerald,Scully,1988,1,0,0,0,solo
AFZ011531,Robert,Miller,1988,1,0,0,0,solo
AFZ017213,Manuel,Trajtenberg,1989,1,0,0,0,solo
AFZ011218,John,McMillan,1989,1,1,0,1,only_with_other_new_coauthors
AFZ018227,John,Whalley,1989,1,1,0,1,only_with_other_new_coauthors
AFZ019093,Lijing,Zhu,1989,1,1,0,1,only_with_other_new_coauthors
AFZ009338,Saul,Lach,1989,1,1,0,1,only_with_other_new_coauthors
AFZ015062,Mark,Schankerman,1989,1,1,0,1,only_with_other_new_coauthors
AFZ014403,William,Rogerson,1989,1,0,0,0,solo
AFZ003239,Timothy,Cogley,1990,1,0,0,0,solo
AFZ000078,James,Adams,1990,1,0,0,0,solo
AFZ010249,Luis,Locay,1990,1,0,0,0,solo
AFZ004505,Isaac,Ehrlich,1990,1,0,0,0,solo
AFZ018891,Kun-Young,Yun,1990,1,1,1,0,with_experienced_coauthor
AFZ018639,Danyang,Xie,1991,1,0,0,0,solo
AFZ001869,Jeff,Borland,1991,1,1,0,1,only_with_other_new_coauthors
AFZ018732,Xiaokai,Yang,1991,1,1,0,1,only_with_other_new_coauthors
AFZ015363,Paul,Segerstrom,1991,1,0,0,0,solo
AFZ010425,Francis,Lui,1991,1,1,1,0,with_experienced_coauthor
AFZ001030,Robert,Barro,1992,1,0,0,0,solo
AFZ017177,Aaron,Tornell,1992,1,1,0,1,only_with_other_new_coauthors
AFZ017554,Andres,Velasco,1992,1,1,0,1,only_with_other_new_coauthors
AFZ013030,William,Parker,1992,1,0,0,0,solo
AFZ013122,Christina,Paxson,1993,1,0,0,0,solo
AFZ012666,Alan,Olmstead,1993,1,1,0,1,only_with_other_new_coauthors
AFZ014165,Paul,Rhode,1993,1,1,0,1,only_with_other_new_coauthors
AFZ011774,Michael,Moore,1993,1,1,0,1,only_with_other_new_coauthors
AFZ017698,Kip,Viscusi,1993,1,1,0,1,only_with_other_new_coauthors
AFZ003459,Donna,Costello,1993,1,0,0,0,solo
AFZ004180,Xiao-yuan,Dong,1993,1,1,0,1,only_with_other_new_coauthors
AFZ004221,Gregory,Dow,1993,1,1,0,1,only_with_other_new_coauthors
AFZ013928,Vijayendra,Rao,1993,1,0,0,0,solo
AFZ013002,Stephen,Parente,1994,1,1,0,1,only_with_other_new_coauthors
AFZ013670,Edward,Prescott,1994,1,1,0,1,only_with_other_new_coauthors
AFZ000334,Julian,Alston,1994,1,1,0,1,only_with_other_new_coauthors
AFZ003356,John,Constantine,1994,1,1,0,1,only_with_other_new_coauthors
AFZ016000,Vincent,Smith,1994,1,1,0,1,only_with_other_new_coauthors
AFZ005570,Georges,Gallais-Hamonno,1994,1,1,1,1,with_experienced_coauthor
AFZ010212,Zhiqiang,Liu,1994,1,1,1,1,with_experienced_coauthor
AFZ010464,Randall,Lutter,1994,1,1,1,1,with_experienced_coauthor
AFZ008173,Charles,Jones,1995,1,0,0,0,solo
AFZ016555,Shankar,Subramanian,1996,1,1,1,0,with_experienced_coauthor
AFZ002031,Loren,Brandt,1996,1,1,0,1,only_with_other_new_coauthors
AFZ007467,Arthur,Hosios,1996,1,1,0,1,only_with_other_new_coauthors
AFZ001277,Valerie,Bencivenga,1997,1,1,0,1,only_with_other_new_coauthors
AFZ015953,Bruce,Smith,1997,1,1,0,1,only_with_other_new_coauthors
AFZ000056,Daron,Acemoglu,1997,2,1,0,1,only_with_other_new_coauthors
AFZ019120,Fabrizio,Zilibotti,1997,1,1,0,1,only_with_other_new_coauthors
AFZ004585,Glenn,Ellison,1997,1,1,1,0,with_experienced_coauthor
AFZ001670,Christopher,Bliss,1997,1,1,0,1,only_with_other_new_coauthors
AFZ016921,Rafael,Tella,1997,1,1,0,1,only_with_other_new_coauthors
AFZ009983,Wei,Li,1997,1,0,0,0,solo
AFZ009547,Lawrence,Lau,2000,1,1,1,1,with_experienced_coauthor
AFZ014424,Gerard,Roland,2000,1,1,1,1,with_experienced_coauthor
AFZ013973,Gordon,Rausser,2000,1,1,0,1,only_with_other_new_coauthors
AFZ015930,Arthur,Small,2000,1,1,0,1,only_with_other_new_coauthors
AFZ019100,Xiaodong,Zhu,2000,1,1,1,0,with_experienced_coauthor
AFZ003952,Stefan,Dercon,2000,1,1,0,1,only_with_other_new_coauthors
AFZ009158,Pramila,Krishnan,2000,1,1,0,1,only_with_other_new_coauthors
AFZ014401,Richard,Rogerson,2000,1,1,1,1,with_experienced_coauthor
AFZ018573,Randall,Wright,2000,1,1,1,1,with_experienced_coauthor
AFZ008895,Anjini,Kochar,2000,1,0,0,0,solo
AFZ011746,Dilip,Mookherjee,2001,1,1,1,1,with_experienced_coauthor
AFZ012045,Kaivan,Munshi,2001,1,1,1,1,with_experienced_coauthor
AFZ016789,Robert,Tamura,2001,1,0,0,0,solo
AFZ017201,Ruth,Towse,2002,1,0,0,0,solo
AFZ005800,Paul,Gertler,2002,2,1,1,1,with_experienced_coauthor
AFZ005817,Maitreesh,Ghatak,2002,1,1,1,1,with_experienced_coauthor
AFZ014170,David,Ribar,2002,1,1,0,1,only_with_other_new_coauthors
AFZ018316,Mark,Wilhelm,2002,1,1,0,1,only_with_other_new_coauthors
AFZ014517,Howard,Rosenthal,2002,1,1,1,0,with_experienced_coauthor
AFZ000432,Siwan,Anderson,2003,1,0,0,0,solo
AFZ003339,Timothy,Conley,2003,1,1,0,1,only_with_other_new_coauthors
AFZ004347,Bill,Dupor,2003,1,1,0,1,only_with_other_new_coauthors
AFZ013555,Cristian,PopEleches,2004,1,1,1,1,with_experienced_coauthor
AFZ013566,Rafael,Porta,2004,1,1,1,1,with_experienced_coauthor
AFZ011480,Edward,Miguel,2004,1,1,0,1,only_with_other_new_coauthors
AFZ015013,Shanker,Satyanath,2004,1,1,0,1,only_with_other_new_coauthors
AFZ015431,Ernest,Sergenti,2004,1,1,0,1,only_with_other_new_coauthors
AFZ008832,Tor,Klette,2004,1,1,1,0,with_experienced_coauthor
AFZ016953,Michele,Tertilt,2005,1,0,0,0,solo
AFZ012792,Emily,Oster,2005,2,0,0,0,solo
AFZ008413,Alexander,Karaivanov,2006,1,1,1,1,with_experienced_coauthor
AFZ013110,Anna,Paulson,2006,1,1,1,1,with_experienced_coauthor
AFZ007995,Seema,Jayachandran,2006,2,1,1,0,with_experienced_coauthor
AFZ010229,Gerard,Llobet,2006,1,1,1,1,with_experienced_coauthor
AFZ011610,Matthew,Mitchell,2006,1,1,1,1,with_experienced_coauthor
AFZ014435,Arthur,Rolnick,1997,1,1,0,1,only_with_other_new_coauthors
AFZ018048,Warren,Weber,1997,1,1,0,1,only_with_other_new_coauthors
AFZ002464,Laurent,Calvet,2007,1,1,0,1,only_with_other_new_coauthors
AFZ002499,John,Campbell,2007,1,1,0,1,only_with_other_new_coauthors
AFZ016049,Paolo,Sodini,2007,1,1,0,1,only_with_other_new_coauthors
AFZ009699,Peter,Leeson,2007,1,0,0,0,solo
AFZ006927,Fumio,Hayashi,2008,1,1,1,0,with_experienced_coauthor
AFZ000373,Attila,Ambrus,2008,1,1,0,1,only_with_other_new_coauthors
AFZ005054,Erica,Field,2008,2,1,1,1,with_experienced_coauthor
AFZ006046,Markus,Goldstein,2008,1,1,1,0,with_experienced_coauthor
AFZ001034,Patrick,Barron,2009,1,1,1,0,with_experienced_coauthor
AFZ006150,Yuriy,Gorodnichenko,2009,1,1,0,1,only_with_other_new_coauthors
AFZ010897,Jorge,Martinez-Vazquez,2009,1,1,0,1,only_with_other_new_coauthors
AFZ013288,Klara,Peter,2009,1,1,0,1,only_with_other_new_coauthors
AFZ001726,Gustavo,Bobonis,2009,1,0,0,0,solo
AFZ005279,Andrew,Foster,1995,1,1,1,0,with_experienced_coauthor
AFZ012693,Donal,ONeill,1995,1,0,0,0,solo
AFZ004166,Mark,Doms,2010,1,1,1,1,with_experienced_coauthor
AFZ009913,Ethan,Lewis,2010,1,1,1,1,with_experienced_coauthor
AFZ018220,Glen,Weyl,2010,1,0,0,0,solo
AFZ012049,Karthik,Muralidharan,2011,1,1,0,1,only_with_other_new_coauthors
AFZ016612,Venkatesh,Sundararaman,2011,1,1,0,1,only_with_other_new_coauthors
AFZ007103,Emeric,Henry,2011,1,1,0,1,only_with_other_new_coauthors
AFZ013536,Carlos,Ponce,2011,1,1,0,1,only_with_other_new_coauthors
AFZ005993,Ronald,Goettler,2011,1,1,0,1,only_with_other_new_coauthors
AFZ006124,Brett,Gordon,2011,1,1,0,1,only_with_other_new_coauthors
AFZ002365,Leonardo,Bursztyn,2012,2,1,1,1,with_experienced_coauthor
AFZ003237,Lucas,Coffman,2012,1,1,0,1,only_with_other_new_coauthors
AFZ018340,Heidi,Williams,2013,1,0,0,0,solo
AFZ005961,Paul,Glewwe,2013,1,1,0,1,only_with_other_new_coauthors
AFZ014718,Laine,Rutledge,2013,1,1,0,1,only_with_other_new_coauthors
AFZ018615,Bruce,Wydick,2013,1,1,0,1,only_with_other_new_coauthors
AFZ016235,Daniel,Spulber,2013,1,0,0,0,solo
AFZ013233,Jesse,Perla,2014,1,1,0,1,only_with_other_new_coauthors
AFZ017160,Christopher,Tonetti,2014,1,1,0,1,only_with_other_new_coauthors
AFZ010399,Robert,Lucas,2014,1,1,0,1,only_with_other_new_coauthors
AFZ011693,Benjamin,Moll,2014,2,1,0,1,only_with_other_new_coauthors
AFZ000697,Orazio,Attanasio,2014,1,1,0,1,only_with_other_new_coauthors
AFZ009614,Valerie,Lechene,2014,1,1,0,1,only_with_other_new_coauthors
AFZ014038,Tristan,Reed,2014,1,1,1,0,with_experienced_coauthor
AFZ011618,Anirban,Mitra,2014,1,1,1,0,with_experienced_coauthor
AFZ000663,John,Asker,2014,1,1,0,1,only_with_other_new_coauthors
AFZ003290,Allan,Collard-Wexler,2014,1,1,0,1,only_with_other_new_coauthors
AFZ010259,Jan,Loecker,2014,1,1,0,1,only_with_other_new_coauthors
AFZ001688,David,Bloom,2014,1,1,0,1,only_with_other_new_coauthors
AFZ002521,David,Canning,2014,1,1,0,1,only_with_other_new_coauthors
AFZ005086,Gunther,Fink,2014,1,1,0,1,only_with_other_new_coauthors
AFZ012647,Paulina,Oliva,2015,2,1,1,0,with_experienced_coauthor
AFZ011807,Massimo,Morelli,2015,2,1,1,1,with_experienced_coauthor
AFZ014414,Dominic,Rohner,2015,2,1,1,1,with_experienced_coauthor
AFZ001465,Michael,Best,2015,1,1,1,1,with_experienced_coauthor
AFZ002119,Anne,Brockmeyer,2015,1,1,1,1,with_experienced_coauthor
AFZ016216,Johannes,Spinnewijn,2015,1,1,1,1,with_experienced_coauthor
AFZ006709,Douglas,Hanley,2016,1,1,1,0,with_experienced_coauthor
AFZ003860,Antoine,Dechezlepretre,2016,1,1,1,1,with_experienced_coauthor
AFZ010875,Ralf,Martin,2016,1,1,1,1,with_experienced_coauthor
AFZ015956,Cory,Smith,2016,1,1,1,0,with_experienced_coauthor
AFZ013745,Ririn,Purnamasari,2016,1,1,1,1,with_experienced_coauthor
AFZ017812,Matthew,WaiPoi,2016,1,1,1,1,with_experienced_coauthor
AFZ007929,Nir,Jaimovich,2016,1,1,1,0,with_experienced_coauthor
AFZ016348,Bryce,Steinberg,2017,1,1,1,0,with_experienced_coauthor
AFZ007738,Mitsuru,Igami,2017,1,0,0,0,solo
AFZ006618,Marina,Halac,2017,1,1,0,1,only_with_other_new_coauthors
AFZ008445,Navin,Kartik,2017,1,1,0,1,only_with_other_new_coauthors
AFZ010194,Qingmin,Liu,2017,1,1,0,1,only_with_other_new_coauthors
AFZ004836,Ying,Fan,2017,1,1,0,1,only_with_other_new_coauthors
AFZ009233,Kai-Uwe,Kuhn,2017,1,1,0,1,only_with_other_new_coauthors
AFZ009362,Francine,Lafontaine,2017,1,1,0,1,only_with_other_new_coauthors
AFZ006094,Marco,Gonzalez-Navarro,2015,2,1,1,1,with_experienced_coauthor
AFZ013587,Tommaso,Porzio,2017,1,1,1,0,with_experienced_coauthor
AFZ009322,Jordan,Kyle,2017,1,1,1,1,with_experienced_coauthor
AFZ016583,Sudarno,Sumarto,2017,1,1,1,1,with_experienced_coauthor
AFZ014675,Kim,Ruhl,2017,1,1,1,1,with_experienced_coauthor
AFZ016349,Joseph,Steinberg,2017,1,1,1,1,with_experienced_coauthor
AFZ012146,David,Nagy,2018,1,1,1,0,with_experienced_coauthor
AFZ015620,Jing,Shi,2018,1,1,1,1,with_experienced_coauthor
AFZ018668,Rong,Xu,2018,1,1,1,1,with_experienced_coauthor
AFZ004195,Ulrich,Doraszelski,2018,1,1,0,1,only_with_other_new_coauthors
AFZ007989,Jordi,Jaumandreu,2018,1,1,0,1,only_with_other_new_coauthors
AFZ006870,Rainer,Haselmann,2018,1,1,1,1,with_experienced_coauthor
AFZ015201,David,Schoenherr,2018,1,1,1,1,with_experienced_coauthor
AFZ006979,Rachel,Heath,2018,1,0,0,0,solo
AFZ008702,Jihee,Kim,2018,1,1,1,0,with_experienced_coauthor
AFZ011872,Melanie,Morten,2018,2,1,1,0,with_experienced_coauthor
AFZ012150,Suresh,Naidu,2018,1,1,1,0,with_experienced_coauthor
AFZ008375,Shawn,Kantor,2018,1,1,0,1,only_with_other_new_coauthors
