author_id,final_first_name,final_last_name,first_top5_publication_year,number_of_papers_in_first_year,has_any_coauthor,has_experienced_coauthor,has_other_new_coauthor,first_publication_coauthor_type
AFZ004196,Joseph,Dorfman,1951,1,0,0,0,solo
AFZ002353,Arthur,Burns,1952,1,0,0,0,solo
AFZ007092,Harry,Henig,1952,1,0,0,0,solo
AFZ016676,Paul,Sweezy,1952,1,0,0,0,solo
AFZ009811,Don,Lescohier,1952,1,0,0,0,solo
AFZ010824,Harry,Markowitz,1952,1,0,0,0,solo
AFZ007825,John,Ise,1952,1,0,0,0,solo
AFZ015310,Tibor,Scitovsky,1952,2,1,0,1,only_with_other_new_coauthors
AFZ004002,Donald,Dewey,1952,1,0,0,0,solo
AFZ011594,E,Mishan,1952,1,0,0,0,solo
AFZ016208,John,Spielmans,1952,1,0,0,0,solo
AFZ008865,Frank,Knight,1952,1,0,0,0,solo
AFZ001310,M,Bennett,1952,1,0,0,0,solo
AFZ001343,Bernard,Berelson,1952,1,0,0,0,solo
AFZ018816,Dale,Yoder,1952,1,0,0,0,solo
AFZ010160,I,Little,1952,2,1,0,1,only_with_other_new_coauthors
AFZ004406,James,Earley,1952,1,0,0,0,solo
AFZ017972,Colston,Warne,1952,1,0,0,0,solo
AFZ003981,Chester,Destler,1952,1,0,0,0,solo
AFZ005412,Milton,Friedman,1952,1,1,0,1,only_with_other_new_coauthors
AFZ011177,Roland,McKean,1952,1,0,0,0,solo
AFZ004414,Harry,Eastman,1953,1,0,0,0,solo
AFZ011935,C,Mowat,1953,1,0,0,0,solo
AFZ014573,Jerome,Rothenberg,1953,1,0,0,0,solo
AFZ006829,John,Harsanyi,1953,1,0,0,0,solo
AFZ008503,Carl,Kaysen,1953,1,0,0,0,solo
AFZ006966,Earl,Heady,1954,1,1,0,1,only_with_other_new_coauthors
AFZ008306,Donald,Kaldor,1954,1,1,0,1,only_with_other_new_coauthors
AFZ012655,Henry,Oliver,1954,1,0,0,0,solo
AFZ011489,Raymond,Mikesell,1954,1,0,0,0,solo
AFZ006138,Scott,Gordon,1954,1,0,0,0,solo
AFZ002493,Colin,Campbell,1954,1,1,0,1,only_with_other_new_coauthors
AFZ017333,Gordon,Tullock,1954,1,1,0,1,only_with_other_new_coauthors
AFZ015541,Samuel,Sharp,1954,1,0,0,0,solo
AFZ003538,Robert,Crane,1954,1,0,0,0,solo
AFZ005302,Karl,Fox,1954,1,0,0,0,solo
AFZ003113,C,Christenson,1954,1,0,0,0,solo
AFZ006403,Emile,Grunberg,1954,1,1,0,1,only_with_other_new_coauthors
AFZ011656,Franco,Modigliani,1954,1,1,0,1,only_with_other_new_coauthors
AFZ015318,Anthony,Scott,1955,1,0,0,0,solo
AFZ006125,Donald,Gordon,1955,1,0,0,0,solo
AFZ016426,George,Stocking,1955,1,0,0,0,solo
AFZ017037,Procter,Thomson,1955,1,0,0,0,solo
AFZ009802,Eugene,Lerner,1955,1,0,0,0,solo
AFZ002884,Roger,Chartier,1955,1,0,0,0,solo
AFZ012524,Warren,Nutter,1955,1,0,0,0,solo
AFZ014069,Margaret,Reid,1955,1,0,0,0,solo
AFZ002919,Earl,Cheit,1955,1,0,0,0,solo
AFZ002000,Dorothy,Brady,1956,1,0,0,0,solo
AFZ008124,Harry,Johnson,1956,1,0,0,0,solo
AFZ006018,Arthur,Goldberger,1956,1,0,0,0,solo
AFZ007206,George,Hildebrand,1956,1,0,0,0,solo
AFZ015289,David,Schwartzman,1956,1,0,0,0,solo
AFZ010933,Will,Mason,1956,1,0,0,0,solo
AFZ004229,Anthony,Downs,1957,1,0,0,0,solo
AFZ004956,Rendigs,Fels,1957,1,0,0,0,solo
AFZ003178,J,Clark,1957,1,0,0,0,solo
AFZ011073,Kenneth,McCaffree,1957,1,0,0,0,solo
AFZ018546,Dean,Worcester,1957,1,0,0,0,solo
AFZ011448,Michael,Michaely,1957,1,0,0,0,solo
AFZ012282,Richard,Nelson,1957,1,0,0,0,solo
AFZ014481,Arnold,Rose,1957,1,0,0,0,solo
AFZ007294,Malcolm,Hoag,1957,1,0,0,0,solo
AFZ011419,John,Meyer,1958,1,0,0,0,solo
AFZ016197,J,Spengler,1958,1,0,0,0,solo
AFZ011560,Jacob,Mincer,1958,1,0,0,0,solo
AFZ010099,Charles,Lindblom,1958,1,0,0,0,solo
AFZ003922,Harold,Demsetz,1959,1,0,0,0,solo
AFZ013630,John,Power,1959,1,0,0,0,solo
AFZ009542,Henry,Latane,1959,1,0,0,0,solo
AFZ000555,G,Archibald,1959,1,0,0,0,solo
AFZ016057,Egon,Sohmen,1959,1,0,0,0,solo
AFZ006803,Abram,Harris,1959,1,0,0,0,solo
AFZ001642,David,Blank,1959,1,1,0,1,only_with_other_new_coauthors
AFZ006254,Leo,Grebler,1959,1,1,0,1,only_with_other_new_coauthors
AFZ018416,Louis,Winnick,1959,1,1,0,1,only_with_other_new_coauthors
AFZ007464,Bert,Hoselitz,1959,1,0,0,0,solo
AFZ011239,W,Meckling,1960,1,0,0,0,solo
AFZ003933,Edward,Denison,1960,1,0,0,0,solo
AFZ012022,Vernon,Mund,1960,1,0,0,0,solo
AFZ005113,Hy,Fish,1960,1,0,0,0,solo
AFZ011076,John,McCall,1960,1,0,0,0,solo
AFZ003393,Paul,Cootner,1960,1,0,0,0,solo
AFZ002058,Norman,Breckner,1960,1,0,0,0,solo
AFZ017963,Benjamin,Ward,1960,1,0,0,0,solo
AFZ002364,M,Burstein,1961,1,0,0,0,solo
AFZ009190,John,Krutilla,1961,1,0,0,0,solo
AFZ004534,Robert,Eisner,1961,1,1,1,0,with_experienced_coauthor
AFZ018382,James,Wilson,1961,1,0,0,0,solo
AFZ007963,Morris,Janowitz,1961,1,0,0,0,solo
AFZ007242,George,Hilton,1961,1,0,0,0,solo
AFZ018277,E,Wicker,1961,1,0,0,0,solo
AFZ004197,Robert,Dorfman,1961,1,0,0,0,solo
AFZ006867,Mitchell,Harwitz,1961,1,0,0,0,solo
AFZ008252,Thomas,Juster,1961,1,0,0,0,solo
AFZ003786,Paul,David,1961,1,1,0,1,only_with_other_new_coauthors
AFZ005135,Albert,Fishlow,1961,1,1,0,1,only_with_other_new_coauthors
AFZ017962,Clark,Warburton,1961,1,0,0,0,solo
AFZ001196,Gary,Becker,1962,2,0,0,0,solo
AFZ015998,Vernon,Smith,1962,1,0,0,0,solo
AFZ011563,Bagicha,Minhas,1962,1,0,0,0,solo
AFZ003816,Otto,Davis,1962,1,1,0,1,only_with_other_new_coauthors
AFZ018237,Andrew,Whinston,1962,1,1,0,1,only_with_other_new_coauthors
AFZ005329,Isaiah,Frank,1962,1,0,0,0,solo
AFZ018427,Sidney,Winter,1962,1,0,0,0,solo
AFZ008781,Israel,Kirzner,1962,1,0,0,0,solo
AFZ006043,Henry,Goldstein,1962,1,0,0,0,solo
AFZ007649,Laurence,Hunter,1962,1,0,0,0,solo
AFZ011041,Scott,Maynes,1962,1,0,0,0,solo
AFZ013812,James,Quirk,1962,1,0,0,0,solo
AFZ015037,John,Sawyer,1962,1,0,0,0,solo
AFZ004155,Evsey,Domar,1962,1,0,0,0,solo
AFZ009799,Abba,Lerner,1963,1,0,0,0,solo
AFZ009120,Irving,Kravis,1963,1,0,0,0,solo
AFZ000955,Paul,Baran,1963,1,0,0,0,solo
AFZ007631,Don,Humphrey,1963,1,0,0,0,solo
AFZ015587,A,Shenfield,1963,1,0,0,0,solo
AFZ001200,Selwyn,Becker,1964,1,1,0,1,only_with_other_new_coauthors
AFZ002205,Fred,Brownson,1964,1,1,0,1,only_with_other_new_coauthors
AFZ013678,Lee,Preston,1964,1,0,0,0,solo
AFZ004986,James,Ferguson,1964,1,0,0,0,solo
AFZ018137,Leonard,Weiss,1964,1,0,0,0,solo
AFZ007555,David,Huang,1964,1,1,0,1,only_with_other_new_coauthors
AFZ012109,John,Myers,1964,1,1,0,1,only_with_other_new_coauthors
AFZ014215,Michael,Rieber,1964,2,0,0,0,solo
AFZ011739,John,Montias,1964,3,1,0,1,only_with_other_new_coauthors
AFZ014583,Simon,Rottenberg,1964,1,0,0,0,solo
AFZ018145,Martin,Weitzman,1965,1,0,0,0,solo
AFZ001173,D,Bear,1965,1,0,0,0,solo
AFZ007642,Shane,Hunt,1965,1,0,0,0,solo
AFZ009310,Ng,Kwang,1965,1,0,0,0,solo
AFZ015800,Julian,Simon,1965,1,0,0,0,solo
AFZ018694,B,Yamey,1965,2,1,0,1,only_with_other_new_coauthors
AFZ008189,Ronald,Jones,1965,1,0,0,0,solo
AFZ016926,Lester,Telser,1965,1,1,0,1,only_with_other_new_coauthors
AFZ008201,Dale,Jorgenson,1966,1,0,0,0,solo
AFZ009445,Kelvin,Lancaster,1966,1,0,0,0,solo
AFZ014538,Myron,Ross,1966,1,0,0,0,solo
AFZ018306,J,Wilczynski,1966,1,0,0,0,solo
AFZ003361,Bruno,Contini,1966,1,0,0,0,solo
AFZ013369,Louis,Phlips,1966,1,0,0,0,solo
AFZ015399,Amartya,Sen,1966,2,0,0,0,solo
AFZ009177,Anne,Krueger,1966,1,0,0,0,solo
AFZ010399,Robert,Lucas,1966,1,0,0,0,solo
AFZ014505,Laurence,Rosenberg,1967,1,0,0,0,solo
AFZ015611,Roger,Sherman,1967,1,1,0,1,only_with_other_new_coauthors
AFZ018331,Thomas,Willett,1967,1,1,0,1,only_with_other_new_coauthors
AFZ017059,Lester,Thurow,1967,1,0,0,0,solo
AFZ001380,Abram,Bergson,1967,1,0,0,0,solo
AFZ013195,Rudolph,Penner,1967,1,0,0,0,solo
AFZ018171,John,Wenders,1967,1,0,0,0,solo
AFZ003301,Gerhard,Colm,1967,1,0,0,0,solo
AFZ017362,Ralph,Turvey,1968,1,0,0,0,solo
AFZ006605,Kanji,Haitani,1968,1,0,0,0,solo
AFZ018110,Arnold,Weinstein,1968,1,0,0,0,solo
AFZ014507,Nathan,Rosenberg,1968,1,0,0,0,solo
AFZ018018,Roger,Waud,1968,1,0,0,0,solo
AFZ010865,David,Martin,1968,1,0,0,0,solo
AFZ006561,Jaques,Hadamard,1968,1,0,0,0,solo
AFZ016636,Richard,Sutch,1968,1,0,0,0,solo
AFZ017106,Herbert,Tinney,1968,1,1,1,0,with_experienced_coauthor
AFZ003104,Carl,Christ,1968,1,0,0,0,solo
AFZ016835,Vincent,Tarascio,1969,1,0,0,0,solo
AFZ017227,Arthur,Treadway,1969,1,0,0,0,solo
AFZ003021,Alpha,Chiang,1969,1,0,0,0,solo
AFZ017686,Rutledge,Vining,1969,1,0,0,0,solo
AFZ008502,Abdul,Kayoumy,1969,1,0,0,0,solo
AFZ016375,Matthew,Stephenson,1969,1,0,0,0,solo
AFZ008352,Edward,Kane,1969,1,1,0,1,only_with_other_new_coauthors
AFZ010679,Burton,Malkiel,1969,1,1,0,1,only_with_other_new_coauthors
AFZ009352,George,Ladd,1969,1,0,0,0,solo
AFZ012387,Jurg,Niehans,1969,1,0,0,0,solo
AFZ006033,Steven,Goldman,1969,2,1,0,1,only_with_other_new_coauthors
AFZ018839,Pan,Yotopoulos,1969,1,1,0,1,only_with_other_new_coauthors
AFZ002035,William,Branson,1969,1,0,0,0,solo
AFZ013435,Robert,Piron,1970,1,0,0,0,solo
AFZ012280,Phillip,Nelson,1970,1,0,0,0,solo
AFZ013068,Peter,Pashigian,1970,1,0,0,0,solo
AFZ000031,Alan,Abouchar,1970,1,0,0,0,solo
AFZ003264,Elchanan,Cohn,1970,1,0,0,0,solo
AFZ010685,Richard,Mallon,1970,1,0,0,0,solo
AFZ013885,V,Ramaswami,1970,1,0,0,0,solo
AFZ016498,D,Strickland,1970,1,1,0,1,only_with_other_new_coauthors
AFZ001069,Yoram,Barzel,1970,1,0,0,0,solo
AFZ015287,Robert,Schwartz,1970,1,0,0,0,solo
AFZ012674,Edgar,Olsen,1971,1,0,0,0,solo
AFZ004934,Paul,Feldman,1971,1,0,0,0,solo
AFZ010232,Cliff,Lloyd,1971,1,0,0,0,solo
AFZ006375,Herschel,Grossman,1971,1,0,0,0,solo
AFZ007453,Thomas,Horst,1971,1,0,0,0,solo
AFZ005110,Stanley,Fischer,1971,1,0,0,0,solo
AFZ000180,Dennis,Aigner,1971,1,1,1,1,with_experienced_coauthor
AFZ015976,Kenneth,Smith,1971,1,1,1,1,with_experienced_coauthor
AFZ015004,Kazuo,Sato,1972,1,0,0,0,solo
AFZ005102,William,Fischel,1972,1,0,0,0,solo
AFZ016304,David,Starrett,1972,1,0,0,0,solo
AFZ006032,Marshall,Goldman,1972,1,0,0,0,solo
AFZ007160,Alan,Hess,1972,1,0,0,0,solo
AFZ014607,Charles,Rowley,1972,1,1,1,0,with_experienced_coauthor
AFZ016662,Peter,Swan,1972,1,0,0,0,solo
AFZ015130,Richard,Schmalensee,1972,1,0,0,0,solo
AFZ014317,Paul,Roberts,1972,1,0,0,0,solo
AFZ010866,Donald,Martin,1972,1,0,0,0,solo
AFZ006316,James,Griffin,1972,1,0,0,0,solo
AFZ006871,Georg,Hasenkamp,1972,1,0,0,0,solo
AFZ016162,Clive,Southey,1972,1,0,0,0,solo
AFZ008274,John,Kagel,1972,1,0,0,0,solo
AFZ007605,Barry,Hughes,1972,1,0,0,0,solo
AFZ010041,H,Liebhafsky,1972,1,0,0,0,solo
AFZ009118,Melvyn,Krauss,1972,1,0,0,0,solo
AFZ018230,William,Wheaton,1972,1,0,0,0,solo
AFZ012092,Philip,Musgrove,1972,1,0,0,0,solo
AFZ006515,Alan,Gustman,1972,1,1,1,0,with_experienced_coauthor
AFZ005495,George,Furstenberg,1972,1,1,0,1,only_with_other_new_coauthors
AFZ012451,Nicholas,Noe,1972,1,1,0,1,only_with_other_new_coauthors
AFZ004556,Mohamed,ElHodiri,1972,1,0,0,0,solo
AFZ017357,Stephen,Turnovsky,1972,1,0,0,0,solo
AFZ003055,Barry,Chiswick,1972,1,1,1,0,with_experienced_coauthor
AFZ001960,Samuel,Bowles,1972,1,0,0,0,solo
AFZ002494,Donald,Campbell,1973,1,0,0,0,solo
AFZ008168,Paul,Jonas,1973,1,0,0,0,solo
AFZ014305,Blaine,Roberts,1973,1,0,0,0,solo
AFZ018274,Warner,Wick,1973,1,0,0,0,solo
AFZ004505,Isaac,Ehrlich,1973,1,0,0,0,solo
AFZ005383,Jacob,Frenkel,1973,1,0,0,0,solo
AFZ018403,Douglas,Windham,1973,1,0,0,0,solo
AFZ003173,Colin,Clark,1973,1,0,0,0,solo
AFZ014068,Joseph,Reid,1973,1,0,0,0,solo
AFZ008204,Paul,Joskow,1973,1,1,0,1,only_with_other_new_coauthors
AFZ011180,Edward,McKelvey,1973,1,1,0,1,only_with_other_new_coauthors
AFZ014579,Michael,Rothschild,1973,1,0,0,0,solo
AFZ006017,Victor,Goldberg,1973,1,1,0,1,only_with_other_new_coauthors
AFZ011681,Sharon,Moirao,1973,1,1,0,1,only_with_other_new_coauthors
AFZ004630,Stanley,Engerman,1973,1,0,0,0,solo
AFZ002174,Gardner,Brown,1974,1,0,0,0,solo
AFZ015148,Peter,Schmidt,1974,1,0,0,0,solo
AFZ003738,Michael,Darby,1974,2,0,0,0,solo
AFZ012743,Gerhard,Orosel,1974,1,0,0,0,solo
AFZ015043,John,Scadding,1974,1,1,1,0,with_experienced_coauthor
AFZ011955,Dennis,Mueller,1974,1,1,1,1,with_experienced_coauthor
AFZ017149,Robert,Tollison,1974,1,1,1,1,with_experienced_coauthor
AFZ017003,Jacques-Francois,Thisse,1974,1,0,0,0,solo
AFZ017407,Aman,Ullah,1974,1,1,1,0,with_experienced_coauthor
AFZ002473,Antonio,Camacho,1974,1,1,0,1,only_with_other_new_coauthors
AFZ016127,Jon,Sonstelie,1974,1,1,0,1,only_with_other_new_coauthors
AFZ013174,Yoram,Peles,1974,1,0,0,0,solo
AFZ001669,Alan,Blinder,1974,1,0,0,0,solo
AFZ002740,Donald,Cell,1974,1,0,0,0,solo
AFZ006039,Oliver,Goldsmith,1974,1,0,0,0,solo
AFZ013019,Rolla,Park,1974,1,0,0,0,solo
AFZ006222,Dwight,Grant,1974,1,0,0,0,solo
AFZ013439,Christopher,Pissarides,1974,1,0,0,0,solo
AFZ000778,Corry,Azzi,1975,1,1,0,1,only_with_other_new_coauthors
AFZ004503,Ronald,Ehrenberg,1975,1,1,0,1,only_with_other_new_coauthors
AFZ002079,Albert,Breton,1975,1,1,0,1,only_with_other_new_coauthors
AFZ018432,Ronald,Wintrobe,1975,1,1,0,1,only_with_other_new_coauthors
AFZ017779,Michael,Wachter,1975,1,1,1,0,with_experienced_coauthor
AFZ002201,Edgar,Browning,1975,1,0,0,0,solo
AFZ009685,Tong,Lee,1975,1,0,0,0,solo
AFZ000068,Jan,Acton,1975,1,0,0,0,solo
AFZ018021,Leonard,Waverman,1975,1,0,0,0,solo
AFZ014238,William,Riker,1975,1,0,0,0,solo
AFZ018437,Daniel,Wisecarver,1975,1,0,0,0,solo
AFZ008169,Alice,Jones,1975,1,0,0,0,solo
AFZ013267,James,Pesando,1975,1,0,0,0,solo
AFZ007835,Tsuneo,Ishikawa,1975,2,0,0,0,solo
AFZ016881,John,Taylor,1975,1,0,0,0,solo
AFZ017433,Charles,Upton,1975,1,0,0,0,solo
AFZ006899,John,Hause,1975,1,0,0,0,solo
AFZ000772,Costas,Azariadis,1975,1,0,0,0,solo
AFZ012600,Donald,OHara,1975,1,0,0,0,solo
AFZ007546,Teh-wei,Hu,1975,1,0,0,0,solo
AFZ005078,Ben,Fine,1975,2,0,0,0,solo
AFZ014728,Harl,Ryder,1975,1,1,1,0,with_experienced_coauthor
AFZ014436,Earl,Rolph,1975,1,0,0,0,solo
AFZ005354,H,Frech,1976,1,0,0,0,solo
AFZ009588,Edward,Lazear,1976,1,0,0,0,solo
AFZ004360,Garey,Durden,1976,1,1,0,1,only_with_other_new_coauthors
AFZ015753,Jonathan,Silberman,1976,1,1,0,1,only_with_other_new_coauthors
AFZ018444,R,Witcomb,1976,1,0,0,0,solo
AFZ016076,Barbara,Solow,1976,1,0,0,0,solo
AFZ003505,Charles,Cox,1976,1,0,0,0,solo
AFZ002057,Frank,Brechling,1976,1,0,0,0,solo
AFZ013720,Frederick,Pryor,1976,1,0,0,0,solo
AFZ003652,Victoria,Curzon,1976,1,0,0,0,solo
AFZ010905,Howard,Marvel,1976,1,0,0,0,solo
AFZ000041,Burton,Abrams,1976,1,1,0,1,only_with_other_new_coauthors
AFZ015456,Russell,Settle,1976,1,1,0,1,only_with_other_new_coauthors
AFZ017073,Nicolaus,Tideman,1976,1,1,1,0,with_experienced_coauthor
AFZ005542,Dan,Galai,1976,1,0,0,0,solo
AFZ006696,Jagdish,Handa,1977,1,0,0,0,solo
AFZ014524,Mark,Rosenzweig,1977,1,0,0,0,solo
AFZ013511,Andrew,Policano,1977,1,0,0,0,solo
AFZ010553,Duncan,MacRae,1977,1,0,0,0,solo
AFZ002347,Edwin,Burmeister,1977,1,1,1,0,with_experienced_coauthor
AFZ010302,Stephen,Long,1977,1,1,1,0,with_experienced_coauthor
AFZ015639,Robert,Shiller,1977,1,0,0,0,solo
AFZ009319,Finn,Kydland,1977,1,1,1,0,with_experienced_coauthor
AFZ006923,Hiroaki,Hayakawa,1977,1,1,0,1,only_with_other_new_coauthors
AFZ017570,Yiannis,Venieris,1977,1,1,0,1,only_with_other_new_coauthors
AFZ007333,Emily,Hoffman,1977,1,0,0,0,solo
AFZ000276,Mukhtar,Ali,1977,1,0,0,0,solo
AFZ003530,Mark,Crain,1977,1,0,0,0,solo
AFZ001030,Robert,Barro,1977,1,1,1,0,with_experienced_coauthor
AFZ011669,Khan,Mohabbat,1977,1,1,0,1,only_with_other_new_coauthors
AFZ015816,Evangelos,Simos,1977,1,1,0,1,only_with_other_new_coauthors
AFZ006180,John,Gould,1977,1,0,0,0,solo
AFZ001003,William,Barnett,1977,2,0,0,0,solo
AFZ004803,Ray,Fair,1978,1,0,0,0,solo
AFZ011102,Robert,McCormick,1978,1,1,1,0,with_experienced_coauthor
AFZ011036,Thomas,Mayer,1978,1,0,0,0,solo
AFZ014008,Assaf,Razin,1978,1,0,0,0,solo
AFZ018333,Anne,Williams,1978,1,0,0,0,solo
AFZ005733,Charles,Geiss,1978,1,1,0,1,only_with_other_new_coauthors
AFZ009229,John,Kuhlman,1978,1,1,0,1,only_with_other_new_coauthors
AFZ009638,Dwight,Lee,1978,1,0,0,0,solo
AFZ012010,Donald,Mullineaux,1978,1,0,0,0,solo
AFZ005062,Stephen,Figlewski,1978,1,0,0,0,solo
AFZ002244,John,Bryant,1978,1,0,0,0,solo
AFZ007700,Aanund,Hylland,1979,2,1,1,0,with_experienced_coauthor
AFZ001682,Glenn,Blomquist,1979,1,0,0,0,solo
AFZ008676,Richard,Kihlstrom,1979,1,1,1,0,with_experienced_coauthor
AFZ014079,Jennifer,Reinganum,1979,1,0,0,0,solo
AFZ018160,Stanislaw,Wellisz,1979,1,1,1,0,with_experienced_coauthor
AFZ002595,Dennis,Carlton,1979,1,0,0,0,solo
AFZ017153,Nigel,Tomes,1979,1,1,1,0,with_experienced_coauthor
AFZ009747,Hayne,Leland,1979,1,0,0,0,solo
AFZ012505,William,Novshek,1979,1,1,1,0,with_experienced_coauthor
AFZ004450,Benjamin,Eden,1980,1,0,0,0,solo
AFZ017422,John,Umbeck,1980,1,0,0,0,solo
AFZ015515,Barbara,Shapiro,1980,1,1,1,0,with_experienced_coauthor
AFZ010551,Richard,MacMinn,1980,1,0,0,0,solo
AFZ010520,Glenn,MacDonald,1980,1,0,0,0,solo
AFZ002207,Earl,Brubaker,1980,1,0,0,0,solo
AFZ012446,Eli,Noam,1980,1,0,0,0,solo
AFZ000692,Anthony,Atkinson,1980,1,0,0,0,solo
AFZ012312,George,Neumann,1980,1,1,1,0,with_experienced_coauthor
AFZ016883,Lance,Taylor,1980,1,0,0,0,solo
AFZ001866,George,Borjas,1980,1,0,0,0,solo
AFZ013410,Robert,Pindyck,1980,1,0,0,0,solo
AFZ006297,Nathaniel,Gregory,1980,1,0,0,0,solo
AFZ007422,Bryce,Hool,1980,1,0,0,0,solo
AFZ007175,John,Hey,1981,1,1,0,1,only_with_other_new_coauthors
AFZ011183,Chris,McKenna,1981,1,1,0,1,only_with_other_new_coauthors
AFZ001119,Raymond,Battalio,1981,2,1,1,1,with_experienced_coauthor
AFZ006266,Leonard,Green,1981,2,1,1,1,with_experienced_coauthor
AFZ013827,Howard,Rachlin,1981,2,1,1,1,with_experienced_coauthor
AFZ009468,Steven,Landsburg,1981,1,0,0,0,solo
AFZ009055,Laurence,Kotlikoff,1981,1,1,0,1,only_with_other_new_coauthors
AFZ016220,Avia,Spivak,1981,1,1,0,1,only_with_other_new_coauthors
AFZ016982,Richard,Thaler,1981,1,1,0,1,only_with_other_new_coauthors
AFZ018048,Warren,Weber,1981,1,0,0,0,solo
AFZ012572,Gerald,ODriscoll,1981,1,0,0,0,solo
AFZ002683,James,Cassing,1981,1,0,0,0,solo
AFZ005407,David,Friedman,1981,1,0,0,0,solo
AFZ008810,Benjamin,Klein,1981,1,1,0,1,only_with_other_new_coauthors
AFZ009706,Keith,Leffler,1981,1,1,0,1,only_with_other_new_coauthors
AFZ008110,Christopher,Johnsen,1981,1,1,1,1,with_experienced_coauthor
AFZ018105,Barry,Weingast,1981,1,1,1,1,with_experienced_coauthor
AFZ001081,Gilbert,Bassett,1981,1,0,0,0,solo
AFZ000531,Elie,Appelbaum,1981,1,1,0,1,only_with_other_new_coauthors
AFZ008469,Eliakim,Katz,1981,1,1,0,1,only_with_other_new_coauthors
AFZ011089,Donald,McCloskey,1981,1,0,0,0,solo
AFZ005165,Marjorie,Flavin,1981,1,0,0,0,solo
AFZ016587,Daniel,Sumner,1981,1,0,0,0,solo
AFZ012018,Gene,Mumy,1981,1,0,0,0,solo
AFZ001203,Wilfred,Beckerman,1981,1,0,0,0,solo
AFZ018141,Yoram,Weiss,1982,1,1,1,0,with_experienced_coauthor
AFZ014499,Kenneth,Rosen,1982,1,0,0,0,solo
AFZ008751,Robert,King,1982,1,0,0,0,solo
AFZ002298,Jeremy,Bulow,1982,1,0,0,0,solo
AFZ006211,Edward,Gramlich,1982,1,1,0,1,only_with_other_new_coauthors
AFZ014642,Daniel,Rubinfeld,1982,1,1,0,1,only_with_other_new_coauthors
AFZ003989,Shantayanan,Devarajan,1982,1,1,0,1,only_with_other_new_coauthors
AFZ005117,Anthony,Fisher,1982,1,1,0,1,only_with_other_new_coauthors
AFZ010296,John,Long,1983,1,1,0,1,only_with_other_new_coauthors
AFZ013478,Charles,Plosser,1983,1,1,0,1,only_with_other_new_coauthors
AFZ004720,Mukesh,Eswaran,1983,1,1,1,1,with_experienced_coauthor
AFZ006973,Terry,Heaps,1983,1,1,1,1,with_experienced_coauthor
