author_id,final_first_name,final_last_name,first_top5_publication_year,number_of_papers_in_first_year,has_any_coauthor,has_experienced_coauthor,has_other_new_coauthor,first_publication_coauthor_type
AFZ016088,Harold,Somers,1950,1,0,0,0,solo
AFZ004480,C,Efroymson,1950,1,0,0,0,solo
AFZ011427,Frederic,Meyers,1951,1,0,0,0,solo
AFZ003113,C,Christenson,1951,1,0,0,0,solo
AFZ003282,John,Coleman,1951,1,0,0,0,solo
AFZ016411,George,Stigler,1951,1,0,0,0,solo
AFZ006620,Harold,Halcrow,1951,1,0,0,0,solo
AFZ009916,Gregg,Lewis,1951,1,0,0,0,solo
AFZ015396,George,Seltzer,1951,1,0,0,0,solo
AFZ002253,James,Buchanan,1951,1,0,0,0,solo
AFZ007987,Naum,Jasny,1951,1,0,0,0,solo
AFZ004002,Donald,Dewey,1951,1,0,0,0,solo
AFZ007092,Harry,Henig,1952,1,0,0,0,solo
AFZ015755,Leonard,Silk,1952,1,0,0,0,solo
AFZ000411,Arnold,Anderson,1952,1,1,0,1,only_with_other_new_coauthors
AFZ001966,Mary,Bowman,1952,1,1,0,1,only_with_other_new_coauthors
AFZ002179,James,Brown,1952,1,1,0,1,only_with_other_new_coauthors
AFZ015662,Joseph,Shister,1952,1,0,0,0,solo
AFZ011594,E,Mishan,1952,1,0,0,0,solo
AFZ014025,David,Redding,1952,1,0,0,0,solo
AFZ001616,V,Bladen,1952,1,0,0,0,solo
AFZ015988,Robert,Smith,1952,1,0,0,0,solo
AFZ005561,Walter,Galenson,1952,1,0,0,0,solo
AFZ016533,Adolf,Sturmthal,1953,1,0,0,0,solo
AFZ014154,Lloyd,Reynolds,1953,1,0,0,0,solo
AFZ016042,Stephen,Sobotka,1953,1,0,0,0,solo
AFZ007310,Donald,Hodgman,1953,1,0,0,0,solo
AFZ005340,Marvin,Frankel,1953,1,0,0,0,solo
AFZ015369,Joel,Seidman,1953,1,0,0,0,solo
AFZ009724,Harvey,Leibenstein,1953,1,0,0,0,solo
AFZ014583,Simon,Rottenberg,1953,1,0,0,0,solo
AFZ006550,Gottfried,Haberler,1953,1,0,0,0,solo
AFZ015694,George,Shultz,1953,1,0,0,0,solo
AFZ016038,Irvin,Sobel,1954,1,0,0,0,solo
AFZ012524,Warren,Nutter,1954,1,0,0,0,solo
AFZ011537,Taulman,Miller,1954,1,0,0,0,solo
AFZ010746,Edwin,Mansfield,1954,1,0,0,0,solo
AFZ015031,Lloyd,Saville,1954,1,0,0,0,solo
AFZ007147,Irwin,Herrnstadt,1954,1,0,0,0,solo
AFZ011832,Alex,Morin,1954,1,0,0,0,solo
AFZ009829,Richard,Lester,1955,1,0,0,0,solo
AFZ007480,Louis,Hough,1955,1,0,0,0,solo
AFZ018122,Robert,Weintraub,1955,1,0,0,0,solo
AFZ012472,J,Nordin,1955,1,0,0,0,solo
AFZ013254,Louis,Perry,1956,1,0,0,0,solo
AFZ010338,Val,Lorwin,1956,1,0,0,0,solo
AFZ010633,Sheridan,Maitland,1956,1,0,0,0,solo
AFZ002094,Henry,Briefs,1956,1,0,0,0,solo
AFZ007319,Oleg,Hoeffding,1956,1,0,0,0,solo
AFZ006374,Gregory,Grossman,1956,1,0,0,0,solo
AFZ016354,Peter,Steiner,1956,1,0,0,0,solo
AFZ012892,Donald,Paden,1956,1,0,0,0,solo
AFZ006282,Rush,Greenslade,1956,1,0,0,0,solo
AFZ012484,Herbert,Northrup,1956,1,0,0,0,solo
AFZ008878,William,Knowles,1956,1,0,0,0,solo
AFZ006921,George,Hay,1957,1,0,0,0,solo
AFZ006011,Joseph,Goldberg,1957,1,0,0,0,solo
AFZ012933,Gladys,Palmer,1957,1,0,0,0,solo
AFZ018302,Richard,Wilcock,1957,1,0,0,0,solo
AFZ017146,Arnold,Tolles,1957,1,0,0,0,solo
AFZ007206,George,Hildebrand,1957,1,0,0,0,solo
AFZ011073,Kenneth,McCaffree,1957,1,0,0,0,solo
AFZ007294,Malcolm,Hoag,1957,1,0,0,0,solo
AFZ017963,Benjamin,Ward,1957,1,0,0,0,solo
AFZ013301,John,Peterson,1957,1,0,0,0,solo
AFZ005896,Curry,Gillmore,1957,1,0,0,0,solo
AFZ003589,Nelson,Cruikshank,1957,1,0,0,0,solo
AFZ008178,Ethel,Jones,1957,1,0,0,0,solo
AFZ011226,William,McPherson,1957,1,0,0,0,solo
AFZ003354,Alfred,Conrad,1958,1,1,0,1,only_with_other_new_coauthors
AFZ011419,John,Meyer,1958,1,1,0,1,only_with_other_new_coauthors
AFZ002141,George,Brooks,1958,1,0,0,0,solo
AFZ012280,Phillip,Nelson,1958,1,0,0,0,solo
AFZ018770,Leland,Yeager,1958,1,0,0,0,solo
AFZ006110,Carter,Goodrich,1958,1,0,0,0,solo
AFZ012106,Charles,Myers,1959,1,0,0,0,solo
AFZ008278,Arcadius,Kahan,1959,1,0,0,0,solo
AFZ016739,Philip,Taft,1959,1,0,0,0,solo
AFZ006129,Margaret,Gordon,1959,1,0,0,0,solo
AFZ007953,Ralph,James,1959,1,0,0,0,solo
AFZ016892,Norman,Taylor,1960,1,0,0,0,solo
AFZ008114,Dudley,Johnson,1960,2,0,0,0,solo
AFZ011560,Jacob,Mincer,1960,1,0,0,0,solo
AFZ018034,Arnold,Weber,1960,1,0,0,0,solo
AFZ003617,Donald,Cullen,1960,1,0,0,0,solo
AFZ015690,Martin,Shubik,1960,1,0,0,0,solo
AFZ017276,Leo,Troy,1960,1,0,0,0,solo
AFZ004768,Hannan,Ezekiel,1960,1,0,0,0,solo
AFZ014507,Nathan,Rosenberg,1960,1,0,0,0,solo
AFZ008515,Paul,Keat,1960,1,0,0,0,solo
AFZ009232,James,Kuhn,1960,1,0,0,0,solo
AFZ000259,Kenneth,Alexander,1961,1,0,0,0,solo
AFZ009114,Lawrence,Krause,1961,1,0,0,0,solo
AFZ011557,Jora,Minasian,1961,1,0,0,0,solo
AFZ009877,Solomon,Levine,1961,1,0,0,0,solo
AFZ000260,Robert,Alexander,1961,1,0,0,0,solo
AFZ018130,Burton,Weisbrod,1961,1,0,0,0,solo
AFZ010454,Melvin,Lurie,1961,1,0,0,0,solo
AFZ008189,Ronald,Jones,1962,1,1,0,1,only_with_other_new_coauthors
AFZ008562,Murray,Kemp,1962,1,1,0,1,only_with_other_new_coauthors
AFZ003574,John,Cross,1962,1,1,0,1,only_with_other_new_coauthors
AFZ018361,John,Williamson,1962,1,1,0,1,only_with_other_new_coauthors
AFZ016197,Joseph,Spengler,1962,1,0,0,0,solo
AFZ005082,Aldrich,Finegan,1962,1,0,0,0,solo
AFZ012615,Walter,Oi,1962,1,0,0,0,solo
AFZ015871,Larry,Sjaastad,1962,1,0,0,0,solo
AFZ009177,Anne,Krueger,1963,1,0,0,0,solo
AFZ005449,Victor,Fuchs,1963,1,0,0,0,solo
AFZ018143,Walter,Weisskopf,1963,1,0,0,0,solo
AFZ005172,Belton,Fleisher,1963,1,0,0,0,solo
AFZ014321,D,Robertson,1963,1,0,0,0,solo
AFZ016087,Gerald,Somers,1964,1,0,0,0,solo
AFZ002919,Earl,Cheit,1964,1,0,0,0,solo
AFZ007555,David,Huang,1964,1,1,0,1,only_with_other_new_coauthors
AFZ012109,John,Myers,1964,1,1,0,1,only_with_other_new_coauthors
AFZ008487,David,Kaun,1964,1,0,0,0,solo
AFZ007376,Doris,Holleb,1964,1,0,0,0,solo
AFZ009885,Malcolm,Levitt,1964,1,0,0,0,solo
AFZ011316,Noah,Meltz,1964,1,0,0,0,solo
AFZ000881,Bela,Balassa,1964,1,0,0,0,solo
AFZ001147,William,Baumol,1964,1,0,0,0,solo
AFZ004330,Beverly,Duncan,1965,1,0,0,0,solo
AFZ015776,Morris,Silver,1965,1,0,0,0,solo
AFZ008124,Harry,Johnson,1965,1,0,0,0,solo
AFZ015878,Jack,Skeels,1965,1,0,0,0,solo
AFZ005409,James,Friedman,1965,1,0,0,0,solo
AFZ009146,H,Kriesel,1965,1,0,0,0,solo
AFZ003381,C,Cooper,1965,1,1,0,1,only_with_other_new_coauthors
AFZ007366,Arlene,Holen,1965,1,0,0,0,solo
AFZ016077,Robert,Solow,1965,1,0,0,0,solo
AFZ017049,Judith,Thornton,1965,1,0,0,0,solo
AFZ001613,Richard,Blackhurst,1966,1,0,0,0,solo
AFZ009228,Edwin,Kuh,1966,1,0,0,0,solo
AFZ002307,Robert,Bunting,1966,1,0,0,0,solo
AFZ007388,A,Holtmann,1966,1,0,0,0,solo
AFZ016812,Anthony,Tang,1966,1,0,0,0,solo
AFZ018321,Bruce,Wilkinson,1966,1,0,0,0,solo
AFZ011846,John,Moroney,1966,1,1,0,1,only_with_other_new_coauthors
AFZ017835,James,Walker,1966,1,1,0,1,only_with_other_new_coauthors
AFZ008570,Peter,Kenen,1966,1,0,0,0,solo
AFZ006674,Mary,Hamilton,1967,1,1,1,0,with_experienced_coauthor
AFZ002723,Richard,Caves,1967,1,0,0,0,solo
AFZ004630,Stanley,Engerman,1967,1,0,0,0,solo
AFZ006299,Peter,Gregory,1967,1,0,0,0,solo
AFZ018151,Finis,Welch,1967,1,0,0,0,solo
AFZ006135,Richard,Gordon,1967,1,0,0,0,solo
AFZ001317,Yoram,Ben-Porath,1967,1,0,0,0,solo
AFZ007383,James,HOLMES,1967,1,0,0,0,solo
AFZ004715,Edwin,Estle,1967,1,0,0,0,solo
AFZ012940,Neil,Palomba,1968,1,0,0,0,solo
AFZ006009,Ronald,Gold,1968,1,0,0,0,solo
AFZ012483,Gary,North,1968,1,0,0,0,solo
AFZ017224,William,Travis,1968,1,0,0,0,solo
AFZ013348,Edmund,Phelps,1968,1,0,0,0,solo
AFZ011166,Timothy,McGuire,1968,1,1,0,1,only_with_other_new_coauthors
AFZ013935,Leonard,Rapping,1968,1,1,0,1,only_with_other_new_coauthors
AFZ016260,Frank,Stafford,1969,1,0,0,0,solo
AFZ002368,John,Burton,1969,1,0,0,0,solo
AFZ015718,Miguel,Sidrauski,1969,1,0,0,0,solo
AFZ001960,Samuel,Bowles,1970,1,0,0,0,solo
AFZ018249,Harrison,White,1970,1,0,0,0,solo
AFZ006347,Reuben,Gronau,1970,1,0,0,0,solo
AFZ008272,Madelyn,Kafoglis,1970,1,0,0,0,solo
AFZ002605,Martin,Carnoy,1970,1,0,0,0,solo
AFZ003264,Elchanan,Cohn,1970,1,0,0,0,solo
AFZ006408,Joseph,Grunwald,1970,1,0,0,0,solo
AFZ012844,John,Owen,1971,1,0,0,0,solo
AFZ001374,Barbara,Bergmann,1971,1,0,0,0,solo
AFZ005863,Martin,Giesbrecht,1971,1,0,0,0,solo
AFZ002885,Richard,Chase,1971,1,1,0,1,only_with_other_new_coauthors
AFZ009333,Gene,Laber,1971,1,1,0,1,only_with_other_new_coauthors
AFZ011777,Thomas,Moore,1971,1,0,0,0,solo
AFZ003258,Malcolm,Cohen,1971,1,1,0,1,only_with_other_new_coauthors
AFZ009796,Robert,Lerman,1971,1,1,0,1,only_with_other_new_coauthors
AFZ014011,Samuel,Rea,1971,1,1,0,1,only_with_other_new_coauthors
AFZ004813,Frank,Falero,1971,1,0,0,0,solo
AFZ002133,Martin,Bronfenbrenner,1971,1,0,0,0,solo
AFZ007010,Dale,Heien,1972,1,0,0,0,solo
AFZ010399,Robert,Lucas,1972,1,1,1,0,with_experienced_coauthor
AFZ000647,Orley,Ashenfelter,1972,2,1,0,1,only_with_other_new_coauthors
AFZ011021,Darold,Maxwell,1972,1,1,0,1,only_with_other_new_coauthors
AFZ013362,Llad,Phillips,1972,1,1,0,1,only_with_other_new_coauthors
AFZ017752,Harold,Votey,1972,1,1,0,1,only_with_other_new_coauthors
AFZ017776,Howard,Wachtel,1972,1,0,0,0,solo
AFZ011188,Richard,McKenzie,1972,1,0,0,0,solo
AFZ000845,Martin,Bailey,1972,1,0,0,0,solo
AFZ007247,Keith,Hinchliffe,1972,1,1,0,1,only_with_other_new_coauthors
AFZ013721,George,Psacharopoulos,1972,1,1,0,1,only_with_other_new_coauthors
AFZ001574,Jon,Birkeli,1972,1,1,0,1,only_with_other_new_coauthors
AFZ008677,B,Kiker,1972,1,1,0,1,only_with_other_new_coauthors
AFZ012674,Edgar,Olsen,1972,1,0,0,0,solo
AFZ013055,Donald,Parsons,1972,1,0,0,0,solo
AFZ013075,Peter,Passell,1972,1,1,0,1,only_with_other_new_coauthors
AFZ018564,Gavin,Wright,1972,1,1,0,1,only_with_other_new_coauthors
AFZ018141,Yoram,Weiss,1972,1,0,0,0,solo
AFZ006899,John,Hause,1972,1,0,0,0,solo
AFZ016855,Paul,Taubman,1973,1,1,0,1,only_with_other_new_coauthors
AFZ017828,Terence,Wales,1973,1,1,0,1,only_with_other_new_coauthors
AFZ001671,Rudolph,Blitz,1973,1,1,0,1,only_with_other_new_coauthors
AFZ012839,Chin,Ow,1973,1,1,0,1,only_with_other_new_coauthors
AFZ011443,Robert,Michael,1973,1,0,0,0,solo
AFZ016439,Vladimir,Stoikov,1973,1,0,0,0,solo
AFZ003942,Frank,Denton,1973,1,1,0,1,only_with_other_new_coauthors
AFZ016191,Byron,Spencer,1973,1,1,0,1,only_with_other_new_coauthors
AFZ000100,Douglas,Adie,1973,1,0,0,0,solo
AFZ000873,Nicholas,Balabkins,1973,1,0,0,0,solo
AFZ001995,David,Bradford,1973,1,1,1,0,with_experienced_coauthor
AFZ008753,Thomas,King,1973,1,1,1,0,with_experienced_coauthor
AFZ001196,Gary,Becker,1973,2,1,1,0,with_experienced_coauthor
AFZ014186,Ray,Richardson,1973,1,0,0,0,solo
AFZ015279,Aba,Schwartz,1973,1,0,0,0,solo
AFZ018239,David,Whipple,1973,1,0,0,0,solo
AFZ004503,Ronald,Ehrenberg,1973,1,0,0,0,solo
AFZ018368,Robert,Willis,1973,1,0,0,0,solo
AFZ017226,Dennis,Tray,1973,1,0,0,0,solo
AFZ005653,Bruce,Gardner,1973,1,0,0,0,solo
AFZ005495,George,Furstenberg,1974,1,0,0,0,solo
AFZ003314,Yochanan,Comay,1974,1,1,0,1,only_with_other_new_coauthors
AFZ011311,Arie,Melnik,1974,1,1,0,1,only_with_other_new_coauthors
AFZ016552,Abraham,Subotnik,1974,1,1,0,1,only_with_other_new_coauthors
AFZ005930,Micha,Gisser,1974,1,1,0,1,only_with_other_new_coauthors
AFZ008168,Paul,Jonas,1974,1,1,0,1,only_with_other_new_coauthors
AFZ001898,Michael,Boskin,1974,1,0,0,0,solo
AFZ011016,Alex,Maurizi,1974,1,0,0,0,solo
AFZ018118,Robert,Weinstein,1974,1,0,0,0,solo
AFZ018740,Murray,Yanowitch,1974,1,0,0,0,solo
AFZ008122,George,Johnson,1974,1,1,1,0,with_experienced_coauthor
AFZ006531,JAMES,GWARTNEY,1974,1,1,0,1,only_with_other_new_coauthors
AFZ006918,Charles,Haworth,1974,1,1,0,1,only_with_other_new_coauthors
AFZ013550,William,Poole,1974,1,0,0,0,solo
AFZ013439,Christopher,Pissarides,1974,1,0,0,0,solo
AFZ015531,Shmuel,Sharir,1974,1,1,1,0,with_experienced_coauthor
AFZ015258,Theodore,Schultz,1974,1,0,0,0,solo
AFZ005375,Alan,Freiden,1974,1,0,0,0,solo
AFZ001290,Lee,Benham,1974,1,0,0,0,solo
AFZ009726,Arleen,Leibowitz,1974,1,0,0,0,solo
AFZ006987,James,Heckman,1974,3,1,1,0,with_experienced_coauthor
AFZ006872,Masanori,Hashimoto,1974,1,0,0,0,solo
AFZ000778,Corry,Azzi,1975,1,1,1,0,with_experienced_coauthor
AFZ014947,Anthony,Santomero,1975,1,0,0,0,solo
AFZ013518,Robert,Pollak,1975,1,1,0,1,only_with_other_new_coauthors
AFZ017779,Michael,Wachter,1975,1,1,0,1,only_with_other_new_coauthors
AFZ004419,Curtis,Eaton,1975,1,1,0,1,only_with_other_new_coauthors
AFZ012258,Philip,Neher,1975,1,1,0,1,only_with_other_new_coauthors
AFZ015728,Jeremy,Siegel,1975,1,0,0,0,solo
AFZ006645,Robert,Hall,1975,1,0,0,0,solo
AFZ004254,Stephen,Dresch,1975,1,0,0,0,solo
AFZ013059,Joseph,Parvin,1975,1,0,0,0,solo
AFZ005077,Ronald,Findlay,1975,1,0,0,0,solo
AFZ009596,Jack,Leahey,1975,1,1,0,1,only_with_other_new_coauthors
AFZ017326,Howard,Tuckman,1975,1,1,0,1,only_with_other_new_coauthors
AFZ000772,Costas,Azariadis,1975,1,0,0,0,solo
AFZ012600,Donald,OHara,1975,1,0,0,0,solo
AFZ010433,Keith,Lumsden,1975,1,1,0,1,only_with_other_new_coauthors
AFZ013296,Craig,Petersen,1975,1,1,0,1,only_with_other_new_coauthors
AFZ008835,Anders,Klevmarken,1976,1,1,1,0,with_experienced_coauthor
AFZ006401,Arthur,Gruen,1976,1,0,0,0,solo
AFZ002163,Charles,Brown,1976,1,0,0,0,solo
AFZ004360,Garey,Durden,1976,1,1,0,1,only_with_other_new_coauthors
AFZ015753,Jonathan,Silberman,1976,1,1,0,1,only_with_other_new_coauthors
AFZ006733,Lee,Hansen,1976,1,1,0,1,only_with_other_new_coauthors
AFZ008856,Charles,Knapp,1976,1,1,0,1,only_with_other_new_coauthors
AFZ002918,John,Cheh,1976,1,0,0,0,solo
AFZ001669,Alan,Blinder,1976,1,1,1,0,with_experienced_coauthor
AFZ011606,Bridger,Mitchell,1976,1,1,0,1,only_with_other_new_coauthors
AFZ013347,Charles,Phelps,1976,1,1,0,1,only_with_other_new_coauthors
AFZ004938,Martin,Feldstein,1976,1,0,0,0,solo
AFZ012033,Alicia,Munnell,1976,1,0,0,0,solo
AFZ006326,Zvi,Griliches,1976,1,0,0,0,solo
AFZ017153,Nigel,Tomes,1976,1,1,1,0,with_experienced_coauthor
AFZ002434,Glen,Cain,1976,1,1,0,1,only_with_other_new_coauthors
AFZ004188,Martin,Dooley,1976,1,1,0,1,only_with_other_new_coauthors
AFZ014524,Mark,Rosenzweig,1977,2,1,0,1,only_with_other_new_coauthors
AFZ005373,Richard,Freeman,1977,1,0,0,0,solo
AFZ010302,Stephen,Long,1977,1,1,0,1,only_with_other_new_coauthors
AFZ015456,Russell,Settle,1977,1,1,0,1,only_with_other_new_coauthors
AFZ000276,Mukhtar,Ali,1977,1,0,0,0,solo
AFZ012492,Hugh,Nourse,1977,1,0,0,0,solo
AFZ009458,Elisabeth,Landes,1977,1,1,1,0,with_experienced_coauthor
AFZ001119,Raymond,Battalio,1977,1,1,0,1,only_with_other_new_coauthors
AFZ008274,John,Kagel,1977,1,1,0,1,only_with_other_new_coauthors
AFZ014155,Morgan,Reynolds,1977,1,1,0,1,only_with_other_new_coauthors
AFZ005333,Robert,Frank,1978,2,0,0,0,solo
AFZ018497,Kenneth,Wolpin,1978,1,0,0,0,solo
AFZ008476,James,Kau,1978,1,1,0,1,only_with_other_new_coauthors
AFZ014641,Paul,Rubin,1978,1,1,0,1,only_with_other_new_coauthors
AFZ011244,James,Medoff,1978,1,1,1,0,with_experienced_coauthor
AFZ016485,Robert,Strauss,1978,1,1,1,0,with_experienced_coauthor
AFZ004849,Henry,Farber,1978,1,0,0,0,solo
AFZ002467,Guillermo,Calvo,1978,1,1,0,1,only_with_other_new_coauthors
AFZ018160,Stanislaw,Wellisz,1978,1,1,0,1,only_with_other_new_coauthors
AFZ012668,Michael,Olneck,1978,1,1,0,1,only_with_other_new_coauthors
AFZ018481,Barbara,Wolfe,1978,1,1,0,1,only_with_other_new_coauthors
AFZ014977,Thomas,Sargent,1978,1,0,0,0,solo
AFZ003230,Stephen,Coelen,1978,1,1,0,1,only_with_other_new_coauthors
AFZ011174,Robert,McIntyre,1978,1,1,0,1,only_with_other_new_coauthors
AFZ002367,Gary,Burtless,1978,1,1,0,1,only_with_other_new_coauthors
AFZ006904,Jerry,Hausman,1978,1,1,0,1,only_with_other_new_coauthors
AFZ002244,John,Bryant,1978,1,0,0,0,solo
AFZ008673,Nicholas,Kiefer,1979,2,1,0,1,only_with_other_new_coauthors
AFZ012312,George,Neumann,1979,1,1,0,1,only_with_other_new_coauthors
AFZ003238,John,Cogan,1979,1,0,0,0,solo
AFZ001298,Daniel,Benjamin,1979,1,1,0,1,only_with_other_new_coauthors
AFZ008899,Levis,Kochin,1979,1,1,0,1,only_with_other_new_coauthors
AFZ000977,Pranab,Bardhan,1979,1,0,0,0,solo
AFZ017983,Ronald,Warren,1979,1,1,1,0,with_experienced_coauthor
AFZ008676,Richard,Kihlstrom,1979,1,1,0,1,only_with_other_new_coauthors
AFZ009360,Jean-Jacques,Laffont,1979,1,1,0,1,only_with_other_new_coauthors
AFZ001928,Bryan,Boulier,1979,1,0,0,0,solo
AFZ008210,Boyan,Jovanovic,1979,2,0,0,0,solo
AFZ015331,Gerald,Scully,1979,1,0,0,0,solo
AFZ006660,John,Ham,1979,1,1,1,0,with_experienced_coauthor
AFZ012377,Stephen,Nickell,1979,2,0,0,0,solo
AFZ009584,Richard,Layard,1979,2,1,1,1,with_experienced_coauthor
AFZ018896,Antoni,Zabalza,1979,1,1,0,1,only_with_other_new_coauthors
AFZ015969,James,Smith,1979,1,0,0,0,solo
AFZ014241,John,Riley,1979,1,0,0,0,solo
AFZ009588,Edward,Lazear,1979,1,0,0,0,solo
AFZ015547,Steven,Shavell,1979,1,1,0,1,only_with_other_new_coauthors
AFZ018136,Laurence,Weiss,1979,1,1,0,1,only_with_other_new_coauthors
AFZ006138,Scott,Gordon,1980,1,0,0,0,solo
AFZ014821,Daniel,Saks,1980,1,1,1,0,with_experienced_coauthor
AFZ018134,Andrew,Weiss,1980,3,1,0,1,only_with_other_new_coauthors
AFZ010520,Glenn,MacDonald,1980,1,0,0,0,solo
AFZ010294,James,Long,1980,1,0,0,0,solo
AFZ002317,Kenneth,Burdett,1980,1,1,1,0,with_experienced_coauthor
AFZ002400,William,Butz,1980,1,1,0,1,only_with_other_new_coauthors
AFZ017967,Michael,Ward,1980,1,1,0,1,only_with_other_new_coauthors
AFZ010460,Steven,Lustgarten,1980,1,1,0,1,only_with_other_new_coauthors
AFZ017007,Stavros,Thomadakis,1980,1,1,0,1,only_with_other_new_coauthors
AFZ001866,George,Borjas,1980,1,0,0,0,solo
AFZ003176,Don,Clark,1980,1,0,0,0,solo
AFZ003505,Charles,Cox,1980,1,0,0,0,solo
AFZ003056,Carmel,Chiswick,1981,1,0,0,0,solo
AFZ005560,David,Galenson,1981,1,0,0,0,solo
AFZ016857,George,Tauchen,1981,1,0,0,0,solo
AFZ003796,James,Davies,1981,1,0,0,0,solo
AFZ001081,Gilbert,Bassett,1981,1,0,0,0,solo
AFZ004025,Peter,Diamond,1981,1,0,0,0,solo
AFZ016519,Charles,Stuart,1981,1,0,0,0,solo
AFZ003959,James,Dertouzos,1981,1,1,1,0,with_experienced_coauthor
AFZ001232,Jere,Behrman,1982,1,1,1,0,with_experienced_coauthor
AFZ006309,Gilles,Grenier,1982,1,0,0,0,solo
AFZ003296,Michael,Collins,1982,1,0,0,0,solo
AFZ003577,Rodney,Cross,1982,1,0,0,0,solo
AFZ005194,Nicos,Floros,1982,1,1,1,1,with_experienced_coauthor
AFZ011401,David,Metcalf,1982,1,1,1,1,with_experienced_coauthor
AFZ018551,G,Worswick,1982,1,1,0,1,only_with_other_new_coauthors
AFZ009706,Keith,Leffler,1982,1,0,0,0,solo
AFZ010127,Peter,Linneman,1982,1,0,0,0,solo
AFZ002338,Richard,Burkhauser,1982,1,1,0,1,only_with_other_new_coauthors
AFZ017351,John,Turner,1982,1,1,0,1,only_with_other_new_coauthors
AFZ010799,Alan,Marin,1982,1,1,1,0,with_experienced_coauthor
AFZ005716,Patrick,Geary,1982,1,1,0,1,only_with_other_new_coauthors
AFZ008575,John,Kennan,1982,1,1,0,1,only_with_other_new_coauthors
AFZ015832,Jody,Sindelar,1982,1,0,0,0,solo
AFZ006373,Gene,Grossman,1982,1,1,0,1,only_with_other_new_coauthors
AFZ015517,Carl,Shapiro,1982,1,1,0,1,only_with_other_new_coauthors
AFZ014294,Jennifer,Roback,1982,1,0,0,0,solo
AFZ008126,Janet,Johnson,1983,1,0,0,0,solo
AFZ000603,Richard,Arnould,1983,1,1,0,1,only_with_other_new_coauthors
AFZ012371,Len,Nichols,1983,1,1,0,1,only_with_other_new_coauthors
AFZ006264,Jerry,Green,1983,2,1,1,1,with_experienced_coauthor
AFZ003466,Richard,Cothren,1983,1,0,0,0,solo
AFZ009914,Frank,Lewis,1983,1,0,0,0,solo
AFZ006379,Sanford,Grossman,1982,1,1,0,1,only_with_other_new_coauthors
AFZ006835,Oliver,Hart,1982,1,1,0,1,only_with_other_new_coauthors
AFZ010925,Eric,Maskin,1982,1,1,0,1,only_with_other_new_coauthors
