ranking_scope,publication_year,history_start_year,history_end_year,top_author_percentage,author_id,final_first_name,final_last_name,rolling_publication_count
JEL G,1954,1934,1953,10,AFZ010727,Fritz,Mann,1
JEL G,1954,1934,1953,10,AFZ010844,Jacob,Marschak,1
JEL G,1954,1934,1953,10,AFZ011833,Michio,Morishima,1
JEL G,1954,1934,1953,10,AFZ012520,Ragnar,Nurkse,1
JEL G,1954,1934,1953,10,AFZ014609,A,Roy,1
JEL G,1954,1934,1953,10,AFZ015820,Paul,Simpson,1
JEL G,1954,1934,1953,10,AFZ016781,Frank,Tamagna,1
JEL G,1954,1934,1953,10,AFZ018160,Stanisaw,Wellisz,1
JEL G,1954,1934,1953,10,AFZ018489,J,Wolfowitz,1
JEL G,1954,1934,1953,10,AFZ018563,David,Wright,1
JEL G,1955,1935,1954,1,AFZ007520,Homer,Hoyt,3
JEL G,1955,1935,1954,5,AFZ007520,Homer,Hoyt,3
JEL G,1955,1935,1954,5,AFZ000013,Charles,Abbott,2
JEL G,1955,1935,1954,5,AFZ008561,Donald,Kemmerer,2
JEL G,1955,1935,1954,10,AFZ007520,Homer,Hoyt,3
JEL G,1955,1935,1954,10,AFZ000013,Charles,Abbott,2
JEL G,1955,1935,1954,10,AFZ008561,Donald,Kemmerer,2
JEL G,1955,1935,1954,10,AFZ000064,Gardner,Ackley,1
JEL G,1955,1935,1954,10,AFZ000083,Walter,Adams,1
JEL G,1955,1935,1954,10,AFZ000274,David,Alhadeff,1
JEL G,1955,1935,1954,10,AFZ000616,Kenneth,Arrow,1
JEL G,1955,1935,1954,10,AFZ002052,Sewell,Bray,1
JEL G,1955,1935,1954,10,AFZ002065,Hans,Brems,1
JEL G,1955,1935,1954,10,AFZ002133,Martin,Bronfenbrenner,1
JEL G,1955,1935,1954,10,AFZ002378,D,Bushaw,1
JEL G,1955,1935,1954,10,AFZ003217,Robert,Clower,1
JEL G,1955,1935,1954,10,AFZ004130,Sergei,Dobrovolsky,1
JEL G,1955,1935,1954,10,AFZ004383,A,Dvoretzky,1
JEL G,1955,1935,1954,10,AFZ006818,Theodore,Harris,1
JEL G,1955,1935,1954,10,AFZ007386,Charles,Holt,1
JEL G,1955,1935,1954,10,AFZ007396,Franklyn,Holzman,1
JEL G,1955,1935,1954,10,AFZ008124,Harry,Johnson,1
JEL G,1955,1935,1954,10,AFZ008538,Gordon,Keith,1
JEL G,1955,1935,1954,10,AFZ008672,J,Kiefer,1
JEL G,1955,1935,1954,10,AFZ009525,Henning,Larsen,1
JEL G,1955,1935,1954,10,AFZ010727,Fritz,Mann,1
JEL G,1955,1935,1954,10,AFZ010844,Jacob,Marschak,1
JEL G,1955,1935,1954,10,AFZ011833,Michio,Morishima,1
JEL G,1955,1935,1954,10,AFZ012520,Ragnar,Nurkse,1
JEL G,1955,1935,1954,10,AFZ014512,Murray,Rosenblatt,1
JEL G,1955,1935,1954,10,AFZ014609,A,Roy,1
JEL G,1955,1935,1954,10,AFZ015820,Paul,Simpson,1
JEL G,1955,1935,1954,10,AFZ016077,Robert,Solow,1
JEL G,1955,1935,1954,10,AFZ016781,Frank,Tamagna,1
JEL G,1955,1935,1954,10,AFZ018160,Stanisaw,Wellisz,1
JEL G,1955,1935,1954,10,AFZ018210,Fred,Weston,1
JEL G,1955,1935,1954,10,AFZ018260,Thomas,Whitin,1
JEL G,1955,1935,1954,10,AFZ018489,J,Wolfowitz,1
JEL G,1955,1935,1954,10,AFZ018563,David,Wright,1
JEL G,1956,1936,1955,1,AFZ007520,Homer,Hoyt,3
JEL G,1956,1936,1955,5,AFZ007520,Homer,Hoyt,3
JEL G,1956,1936,1955,5,AFZ000013,Charles,Abbott,2
JEL G,1956,1936,1955,5,AFZ008561,Donald,Kemmerer,2
JEL G,1956,1936,1955,10,AFZ007520,Homer,Hoyt,3
JEL G,1956,1936,1955,10,AFZ000013,Charles,Abbott,2
JEL G,1956,1936,1955,10,AFZ008561,Donald,Kemmerer,2
JEL G,1956,1936,1955,10,AFZ000064,Gardner,Ackley,1
JEL G,1956,1936,1955,10,AFZ000083,Walter,Adams,1
JEL G,1956,1936,1955,10,AFZ000274,David,Alhadeff,1
JEL G,1956,1936,1955,10,AFZ000616,Kenneth,Arrow,1
JEL G,1956,1936,1955,10,AFZ002052,Sewell,Bray,1
JEL G,1956,1936,1955,10,AFZ002065,Hans,Brems,1
JEL G,1956,1936,1955,10,AFZ002100,Andrew,Brimmer,1
JEL G,1956,1936,1955,10,AFZ002133,Martin,Bronfenbrenner,1
JEL G,1956,1936,1955,10,AFZ002378,D,Bushaw,1
JEL G,1956,1936,1955,10,AFZ003217,Robert,Clower,1
JEL G,1956,1936,1955,10,AFZ004130,Sergei,Dobrovolsky,1
JEL G,1956,1936,1955,10,AFZ004355,David,Durand,1
JEL G,1956,1936,1955,10,AFZ004383,A,Dvoretzky,1
JEL G,1956,1936,1955,10,AFZ005499,Herbert,Furth,1
JEL G,1956,1936,1955,10,AFZ006516,Warren,Gustus,1
JEL G,1956,1936,1955,10,AFZ006818,Theodore,Harris,1
JEL G,1956,1936,1955,10,AFZ007386,Charles,Holt,1
JEL G,1956,1936,1955,10,AFZ007396,Franklyn,Holzman,1
JEL G,1956,1936,1955,10,AFZ008124,Harry,Johnson,1
JEL G,1956,1936,1955,10,AFZ008538,Gordon,Keith,1
JEL G,1956,1936,1955,10,AFZ008672,J,Kiefer,1
JEL G,1956,1936,1955,10,AFZ009525,Henning,Larsen,1
JEL G,1956,1936,1955,10,AFZ009919,John,Lewis,1
JEL G,1956,1936,1955,10,AFZ010474,Harold,Lydall,1
JEL G,1956,1936,1955,10,AFZ010727,Fritz,Mann,1
JEL G,1956,1936,1955,10,AFZ010844,Jacob,Marschak,1
JEL G,1956,1936,1955,10,AFZ011833,Michio,Morishima,1
JEL G,1956,1936,1955,10,AFZ011881,Walter,Morton,1
JEL G,1956,1936,1955,10,AFZ012520,Ragnar,Nurkse,1
JEL G,1956,1936,1955,10,AFZ014512,Murray,Rosenblatt,1
JEL G,1956,1936,1955,10,AFZ014609,A,Roy,1
JEL G,1956,1936,1955,10,AFZ015820,Paul,Simpson,1
JEL G,1956,1936,1955,10,AFZ016077,Robert,Solow,1
JEL G,1956,1936,1955,10,AFZ016781,Frank,Tamagna,1
JEL G,1956,1936,1955,10,AFZ018160,Stanisaw,Wellisz,1
JEL G,1956,1936,1955,10,AFZ018210,Fred,Weston,1
JEL G,1956,1936,1955,10,AFZ018260,Thomas,Whitin,1
JEL G,1956,1936,1955,10,AFZ018489,J,Wolfowitz,1
JEL G,1956,1936,1955,10,AFZ018563,David,Wright,1
JEL G,1957,1937,1956,1,AFZ007520,Homer,Hoyt,3
JEL G,1957,1937,1956,5,AFZ007520,Homer,Hoyt,3
JEL G,1957,1937,1956,5,AFZ000013,Charles,Abbott,2
JEL G,1957,1937,1956,5,AFZ008561,Donald,Kemmerer,2
JEL G,1957,1937,1956,10,AFZ007520,Homer,Hoyt,3
JEL G,1957,1937,1956,10,AFZ000013,Charles,Abbott,2
JEL G,1957,1937,1956,10,AFZ008561,Donald,Kemmerer,2
JEL G,1957,1937,1956,10,AFZ000064,Gardner,Ackley,1
JEL G,1957,1937,1956,10,AFZ000083,Walter,Adams,1
JEL G,1957,1937,1956,10,AFZ000274,David,Alhadeff,1
JEL G,1957,1937,1956,10,AFZ000616,Kenneth,Arrow,1
JEL G,1957,1937,1956,10,AFZ001078,R,Basmann,1
JEL G,1957,1937,1956,10,AFZ002052,Sewell,Bray,1
JEL G,1957,1937,1956,10,AFZ002065,Hans,Brems,1
JEL G,1957,1937,1956,10,AFZ002100,Andrew,Brimmer,1
JEL G,1957,1937,1956,10,AFZ002133,Martin,Bronfenbrenner,1
JEL G,1957,1937,1956,10,AFZ002378,D,Bushaw,1
JEL G,1957,1937,1956,10,AFZ003217,Robert,Clower,1
JEL G,1957,1937,1956,10,AFZ003333,Roger-Paul,Congard,1
JEL G,1957,1937,1956,10,AFZ004130,Sergei,Dobrovolsky,1
JEL G,1957,1937,1956,10,AFZ004355,David,Durand,1
JEL G,1957,1937,1956,10,AFZ004383,A,Dvoretzky,1
JEL G,1957,1937,1956,10,AFZ005499,Herbert,Furth,1
JEL G,1957,1937,1956,10,AFZ006516,Warren,Gustus,1
JEL G,1957,1937,1956,10,AFZ006818,Theodore,Harris,1
JEL G,1957,1937,1956,10,AFZ007386,Charles,Holt,1
JEL G,1957,1937,1956,10,AFZ007396,Franklyn,Holzman,1
JEL G,1957,1937,1956,10,AFZ008124,Harry,Johnson,1
JEL G,1957,1937,1956,10,AFZ008538,Gordon,Keith,1
JEL G,1957,1937,1956,10,AFZ008672,J,Kiefer,1
JEL G,1957,1937,1956,10,AFZ009525,Henning,Larsen,1
JEL G,1957,1937,1956,10,AFZ009919,John,Lewis,1
JEL G,1957,1937,1956,10,AFZ010474,Harold,Lydall,1
JEL G,1957,1937,1956,10,AFZ010727,Fritz,Mann,1
JEL G,1957,1937,1956,10,AFZ010844,Jacob,Marschak,1
JEL G,1957,1937,1956,10,AFZ011515,Ervin,Miller,1
JEL G,1957,1937,1956,10,AFZ011833,Michio,Morishima,1
JEL G,1957,1937,1956,10,AFZ011881,Walter,Morton,1
JEL G,1957,1937,1956,10,AFZ012520,Ragnar,Nurkse,1
JEL G,1957,1937,1956,10,AFZ014512,Murray,Rosenblatt,1
JEL G,1957,1937,1956,10,AFZ014609,A,Roy,1
JEL G,1957,1937,1956,10,AFZ015820,Paul,Simpson,1
JEL G,1957,1937,1956,10,AFZ016077,Robert,Solow,1
JEL G,1957,1937,1956,10,AFZ016781,Frank,Tamagna,1
JEL G,1957,1937,1956,10,AFZ018160,Stanisaw,Wellisz,1
JEL G,1957,1937,1956,10,AFZ018210,Fred,Weston,1
JEL G,1957,1937,1956,10,AFZ018260,Thomas,Whitin,1
JEL G,1957,1937,1956,10,AFZ018489,J,Wolfowitz,1
JEL G,1957,1937,1956,10,AFZ018563,David,Wright,1
JEL G,1958,1938,1957,1,AFZ007520,Homer,Hoyt,3
JEL G,1958,1938,1957,5,AFZ007520,Homer,Hoyt,3
JEL G,1958,1938,1957,5,AFZ000013,Charles,Abbott,2
JEL G,1958,1938,1957,5,AFZ008561,Donald,Kemmerer,2
JEL G,1958,1938,1957,10,AFZ007520,Homer,Hoyt,3
JEL G,1958,1938,1957,10,AFZ000013,Charles,Abbott,2
JEL G,1958,1938,1957,10,AFZ008561,Donald,Kemmerer,2
JEL G,1958,1938,1957,10,AFZ000064,Gardner,Ackley,1
JEL G,1958,1938,1957,10,AFZ000083,Walter,Adams,1
JEL G,1958,1938,1957,10,AFZ000274,David,Alhadeff,1
JEL G,1958,1938,1957,10,AFZ000616,Kenneth,Arrow,1
JEL G,1958,1938,1957,10,AFZ001078,R,Basmann,1
JEL G,1958,1938,1957,10,AFZ002052,Sewell,Bray,1
JEL G,1958,1938,1957,10,AFZ002057,Frank,Brechling,1
JEL G,1958,1938,1957,10,AFZ002065,Hans,Brems,1
JEL G,1958,1938,1957,10,AFZ002075,Constantino,Bresciani-Turroni,1
JEL G,1958,1938,1957,10,AFZ002100,Andrew,Brimmer,1
JEL G,1958,1938,1957,10,AFZ002133,Martin,Bronfenbrenner,1
JEL G,1958,1938,1957,10,AFZ002378,D,Bushaw,1
JEL G,1958,1938,1957,10,AFZ003217,Robert,Clower,1
JEL G,1958,1938,1957,10,AFZ003301,Gerhard,Colm,1
JEL G,1958,1938,1957,10,AFZ003333,Roger-Paul,Congard,1
JEL G,1958,1938,1957,10,AFZ003746,Paul,Darling,1
JEL G,1958,1938,1957,10,AFZ004130,Sergei,Dobrovolsky,1
JEL G,1958,1938,1957,10,AFZ004355,David,Durand,1
JEL G,1958,1938,1957,10,AFZ004383,A,Dvoretzky,1
JEL G,1958,1938,1957,10,AFZ005499,Herbert,Furth,1
JEL G,1958,1938,1957,10,AFZ006516,Warren,Gustus,1
JEL G,1958,1938,1957,10,AFZ006818,Theodore,Harris,1
JEL G,1958,1938,1957,10,AFZ007205,Rene,Higonnet,1
JEL G,1958,1938,1957,10,AFZ007386,Charles,Holt,1
JEL G,1958,1938,1957,10,AFZ007396,Franklyn,Holzman,1
JEL G,1958,1938,1957,10,AFZ008124,Harry,Johnson,1
JEL G,1958,1938,1957,10,AFZ008133,Leland,Johnson,1
JEL G,1958,1938,1957,10,AFZ008538,Gordon,Keith,1
JEL G,1958,1938,1957,10,AFZ008672,J,Kiefer,1
JEL G,1958,1938,1957,10,AFZ009525,Henning,Larsen,1
JEL G,1958,1938,1957,10,AFZ009919,John,Lewis,1
JEL G,1958,1938,1957,10,AFZ010474,Harold,Lydall,1
JEL G,1958,1938,1957,10,AFZ010727,Fritz,Mann,1
JEL G,1958,1938,1957,10,AFZ010844,Jacob,Marschak,1
JEL G,1958,1938,1957,10,AFZ011515,Ervin,Miller,1
JEL G,1958,1938,1957,10,AFZ011545,Edwin,Mills,1
JEL G,1958,1938,1957,10,AFZ011568,Hyman,Minsky,1
JEL G,1958,1938,1957,10,AFZ011833,Michio,Morishima,1
JEL G,1958,1938,1957,10,AFZ011881,Walter,Morton,1
JEL G,1958,1938,1957,10,AFZ012520,Ragnar,Nurkse,1
JEL G,1958,1938,1957,10,AFZ013144,Joseph,Pechman,1
JEL G,1958,1938,1957,10,AFZ014512,Murray,Rosenblatt,1
JEL G,1958,1938,1957,10,AFZ014609,A,Roy,1
JEL G,1958,1938,1957,10,AFZ015792,Edward,Simmons,1
JEL G,1958,1938,1957,10,AFZ015820,Paul,Simpson,1
JEL G,1958,1938,1957,10,AFZ016077,Robert,Solow,1
JEL G,1958,1938,1957,10,AFZ016093,Louise,Sommer,1
JEL G,1958,1938,1957,10,AFZ016781,Frank,Tamagna,1
JEL G,1958,1938,1957,10,AFZ017283,M,Trued,1
JEL G,1958,1938,1957,10,AFZ018160,Stanisaw,Wellisz,1
JEL G,1958,1938,1957,10,AFZ018210,Fred,Weston,1
JEL G,1958,1938,1957,10,AFZ018260,Thomas,Whitin,1
JEL G,1958,1938,1957,10,AFZ018489,J,Wolfowitz,1
JEL G,1958,1938,1957,10,AFZ018563,David,Wright,1
JEL G,1959,1939,1958,1,AFZ007520,Homer,Hoyt,3
JEL G,1959,1939,1958,5,AFZ007520,Homer,Hoyt,3
JEL G,1959,1939,1958,5,AFZ000013,Charles,Abbott,2
JEL G,1959,1939,1958,5,AFZ000274,David,Alhadeff,2
JEL G,1959,1939,1958,5,AFZ008561,Donald,Kemmerer,2
JEL G,1959,1939,1958,10,AFZ007520,Homer,Hoyt,3
JEL G,1959,1939,1958,10,AFZ000013,Charles,Abbott,2
JEL G,1959,1939,1958,10,AFZ000274,David,Alhadeff,2
JEL G,1959,1939,1958,10,AFZ008561,Donald,Kemmerer,2
JEL G,1959,1939,1958,10,AFZ000064,Gardner,Ackley,1
JEL G,1959,1939,1958,10,AFZ000083,Walter,Adams,1
JEL G,1959,1939,1958,10,AFZ000273,Charlotte,Alhadeff,1
JEL G,1959,1939,1958,10,AFZ000616,Kenneth,Arrow,1
JEL G,1959,1939,1958,10,AFZ000942,Paul,Banner,1
JEL G,1959,1939,1958,10,AFZ001078,R,Basmann,1
JEL G,1959,1939,1958,10,AFZ002052,Sewell,Bray,1
JEL G,1959,1939,1958,10,AFZ002057,Frank,Brechling,1
JEL G,1959,1939,1958,10,AFZ002058,Norman,Breckner,1
JEL G,1959,1939,1958,10,AFZ002065,Hans,Brems,1
JEL G,1959,1939,1958,10,AFZ002075,Constantino,Bresciani-Turroni,1
JEL G,1959,1939,1958,10,AFZ002100,Andrew,Brimmer,1
JEL G,1959,1939,1958,10,AFZ002133,Martin,Bronfenbrenner,1
JEL G,1959,1939,1958,10,AFZ002378,D,Bushaw,1
JEL G,1959,1939,1958,10,AFZ003217,Robert,Clower,1
JEL G,1959,1939,1958,10,AFZ003301,Gerhard,Colm,1
JEL G,1959,1939,1958,10,AFZ003333,Roger-Paul,Congard,1
JEL G,1959,1939,1958,10,AFZ003746,Paul,Darling,1
JEL G,1959,1939,1958,10,AFZ004130,Sergei,Dobrovolsky,1
JEL G,1959,1939,1958,10,AFZ004355,David,Durand,1
JEL G,1959,1939,1958,10,AFZ004383,A,Dvoretzky,1
JEL G,1959,1939,1958,10,AFZ005499,Herbert,Furth,1
JEL G,1959,1939,1958,10,AFZ006516,Warren,Gustus,1
JEL G,1959,1939,1958,10,AFZ006818,Theodore,Harris,1
JEL G,1959,1939,1958,10,AFZ007110,Roy,Hensley,1
JEL G,1959,1939,1958,10,AFZ007205,Rene,Higonnet,1
JEL G,1959,1939,1958,10,AFZ007386,Charles,Holt,1
JEL G,1959,1939,1958,10,AFZ007396,Franklyn,Holzman,1
JEL G,1959,1939,1958,10,AFZ008124,Harry,Johnson,1
JEL G,1959,1939,1958,10,AFZ008133,Leland,Johnson,1
JEL G,1959,1939,1958,10,AFZ008538,Gordon,Keith,1
JEL G,1959,1939,1958,10,AFZ008672,J,Kiefer,1
JEL G,1959,1939,1958,10,AFZ009525,Henning,Larsen,1
JEL G,1959,1939,1958,10,AFZ009919,John,Lewis,1
JEL G,1959,1939,1958,10,AFZ010474,Harold,Lydall,1
JEL G,1959,1939,1958,10,AFZ010727,Fritz,Mann,1
JEL G,1959,1939,1958,10,AFZ010844,Jacob,Marschak,1
JEL G,1959,1939,1958,10,AFZ011515,Ervin,Miller,1
JEL G,1959,1939,1958,10,AFZ011545,Edwin,Mills,1
JEL G,1959,1939,1958,10,AFZ011568,Hyman,Minsky,1
JEL G,1959,1939,1958,10,AFZ011833,Michio,Morishima,1
JEL G,1959,1939,1958,10,AFZ011881,Walter,Morton,1
JEL G,1959,1939,1958,10,AFZ012520,Ragnar,Nurkse,1
JEL G,1959,1939,1958,10,AFZ013144,Joseph,Pechman,1
JEL G,1959,1939,1958,10,AFZ014512,Murray,Rosenblatt,1
JEL G,1959,1939,1958,10,AFZ014609,A,Roy,1
JEL G,1959,1939,1958,10,AFZ015792,Edward,Simmons,1
JEL G,1959,1939,1958,10,AFZ015820,Paul,Simpson,1
JEL G,1959,1939,1958,10,AFZ016077,Robert,Solow,1
JEL G,1959,1939,1958,10,AFZ016093,Louise,Sommer,1
JEL G,1959,1939,1958,10,AFZ016781,Frank,Tamagna,1
JEL G,1959,1939,1958,10,AFZ016926,Lester,Telser,1
JEL G,1959,1939,1958,10,AFZ017283,M,Trued,1
JEL G,1959,1939,1958,10,AFZ017962,Clark,Warburton,1
JEL G,1959,1939,1958,10,AFZ018160,Stanisaw,Wellisz,1
JEL G,1959,1939,1958,10,AFZ018210,Fred,Weston,1
JEL G,1959,1939,1958,10,AFZ018260,Thomas,Whitin,1
JEL G,1959,1939,1958,10,AFZ018271,Charles,Whittlesey,1
JEL G,1959,1939,1958,10,AFZ018489,J,Wolfowitz,1
JEL G,1959,1939,1958,10,AFZ018563,David,Wright,1
JEL G,1960,1940,1959,1,AFZ007520,Homer,Hoyt,3
JEL G,1960,1940,1959,5,AFZ007520,Homer,Hoyt,3
JEL G,1960,1940,1959,5,AFZ000013,Charles,Abbott,2
JEL G,1960,1940,1959,5,AFZ000274,David,Alhadeff,2
JEL G,1960,1940,1959,5,AFZ008561,Donald,Kemmerer,2
JEL G,1960,1940,1959,5,AFZ009799,Abba,Lerner,2
JEL G,1960,1940,1959,5,AFZ018271,Charles,Whittlesey,2
JEL G,1960,1940,1959,10,AFZ007520,Homer,Hoyt,3
JEL G,1960,1940,1959,10,AFZ000013,Charles,Abbott,2
JEL G,1960,1940,1959,10,AFZ000274,David,Alhadeff,2
JEL G,1960,1940,1959,10,AFZ008561,Donald,Kemmerer,2
JEL G,1960,1940,1959,10,AFZ009799,Abba,Lerner,2
JEL G,1960,1940,1959,10,AFZ018271,Charles,Whittlesey,2
JEL G,1960,1940,1959,10,AFZ000064,Gardner,Ackley,1
JEL G,1960,1940,1959,10,AFZ000083,Walter,Adams,1
JEL G,1960,1940,1959,10,AFZ000273,Charlotte,Alhadeff,1
JEL G,1960,1940,1959,10,AFZ000616,Kenneth,Arrow,1
JEL G,1960,1940,1959,10,AFZ000641,Joseph,Aschheim,1
JEL G,1960,1940,1959,10,AFZ000845,Martin,Bailey,1
JEL G,1960,1940,1959,10,AFZ000942,Paul,Banner,1
JEL G,1960,1940,1959,10,AFZ001078,R,Basmann,1
JEL G,1960,1940,1959,10,AFZ002052,Sewell,Bray,1
JEL G,1960,1940,1959,10,AFZ002057,Frank,Brechling,1
JEL G,1960,1940,1959,10,AFZ002058,Norman,Breckner,1
JEL G,1960,1940,1959,10,AFZ002065,Hans,Brems,1
JEL G,1960,1940,1959,10,AFZ002075,Constantino,Bresciani-Turroni,1
JEL G,1960,1940,1959,10,AFZ002100,Andrew,Brimmer,1
JEL G,1960,1940,1959,10,AFZ002133,Martin,Bronfenbrenner,1
JEL G,1960,1940,1959,10,AFZ002378,D,Bushaw,1
JEL G,1960,1940,1959,10,AFZ002639,Deane,Carson,1
JEL G,1960,1940,1959,10,AFZ003217,Robert,Clower,1
JEL G,1960,1940,1959,10,AFZ003301,Gerhard,Colm,1
JEL G,1960,1940,1959,10,AFZ003333,Roger-Paul,Congard,1
JEL G,1960,1940,1959,10,AFZ003746,Paul,Darling,1
JEL G,1960,1940,1959,10,AFZ004130,Sergei,Dobrovolsky,1
JEL G,1960,1940,1959,10,AFZ004355,David,Durand,1
JEL G,1960,1940,1959,10,AFZ004383,A,Dvoretzky,1
JEL G,1960,1940,1959,10,AFZ005125,Lawrence,Fisher,1
JEL G,1960,1940,1959,10,AFZ005499,Herbert,Furth,1
JEL G,1960,1940,1959,10,AFZ006516,Warren,Gustus,1
JEL G,1960,1940,1959,10,AFZ006818,Theodore,Harris,1
JEL G,1960,1940,1959,10,AFZ007110,Roy,Hensley,1
JEL G,1960,1940,1959,10,AFZ007205,Rene,Higonnet,1
JEL G,1960,1940,1959,10,AFZ007386,Charles,Holt,1
JEL G,1960,1940,1959,10,AFZ007396,Franklyn,Holzman,1
JEL G,1960,1940,1959,10,AFZ008124,Harry,Johnson,1
JEL G,1960,1940,1959,10,AFZ008133,Leland,Johnson,1
JEL G,1960,1940,1959,10,AFZ008538,Gordon,Keith,1
JEL G,1960,1940,1959,10,AFZ008672,J,Kiefer,1
JEL G,1960,1940,1959,10,AFZ009525,Henning,Larsen,1
JEL G,1960,1940,1959,10,AFZ009542,Henry,Latane,1
JEL G,1960,1940,1959,10,AFZ009919,John,Lewis,1
JEL G,1960,1940,1959,10,AFZ010474,Harold,Lydall,1
JEL G,1960,1940,1959,10,AFZ010727,Fritz,Mann,1
JEL G,1960,1940,1959,10,AFZ010844,Jacob,Marschak,1
JEL G,1960,1940,1959,10,AFZ011515,Ervin,Miller,1
JEL G,1960,1940,1959,10,AFZ011545,Edwin,Mills,1
JEL G,1960,1940,1959,10,AFZ011568,Hyman,Minsky,1
JEL G,1960,1940,1959,10,AFZ011833,Michio,Morishima,1
JEL G,1960,1940,1959,10,AFZ011881,Walter,Morton,1
JEL G,1960,1940,1959,10,AFZ012520,Ragnar,Nurkse,1
JEL G,1960,1940,1959,10,AFZ013144,Joseph,Pechman,1
JEL G,1960,1940,1959,10,AFZ014512,Murray,Rosenblatt,1
JEL G,1960,1940,1959,10,AFZ014609,A,Roy,1
