author_id,final_first_name,final_last_name,first_top5_publication_year,number_of_papers_in_first_year,has_any_coauthor,has_experienced_coauthor,has_other_new_coauthor,first_publication_coauthor_type
AFZ006516,Warren,Gustus,1955,1,0,0,0,solo
AFZ013144,Joseph,Pechman,1957,1,0,0,0,solo
AFZ003746,Paul,Darling,1957,1,0,0,0,solo
AFZ008133,Leland,Johnson,1957,1,0,0,0,solo
AFZ015792,Edward,Simmons,1957,1,0,0,0,solo
AFZ017283,M,Trued,1957,1,0,0,0,solo
AFZ002058,Norman,Breckner,1958,1,0,0,0,solo
AFZ016926,Lester,Telser,1958,1,0,0,0,solo
AFZ007110,Roy,Hensley,1958,1,0,0,0,solo
AFZ017962,Clark,Warburton,1958,1,0,0,0,solo
AFZ000641,Joseph,Aschheim,1959,1,0,0,0,solo
AFZ009542,Henry,Latane,1959,1,0,0,0,solo
AFZ005125,Lawrence,Fisher,1959,1,0,0,0,solo
AFZ000845,Martin,Bailey,1959,1,0,0,0,solo
AFZ009799,Abba,Lerner,1959,2,0,0,0,solo
AFZ002639,Deane,Carson,1959,1,0,0,0,solo
AFZ013701,Leland,Pritchard,1960,1,0,0,0,solo
AFZ004661,Rene,Erbe,1960,1,0,0,0,solo
AFZ010904,Alvin,Marty,1961,1,0,0,0,solo
AFZ012821,David,Ott,1961,1,0,0,0,solo
AFZ006243,Roger,Gray,1961,1,0,0,0,solo
AFZ003997,William,Dewald,1961,1,0,0,0,solo
AFZ011191,James,McKie,1961,1,0,0,0,solo
AFZ011278,James,Meigs,1961,1,0,0,0,solo
AFZ000651,John,Ashley,1962,1,0,0,0,solo
AFZ008570,Peter,Kenen,1962,1,0,0,0,solo
AFZ013812,James,Quirk,1962,1,0,0,0,solo
AFZ008742,James,Kindahl,1962,1,0,0,0,solo
AFZ011041,Scott,Maynes,1962,1,0,0,0,solo
AFZ006153,Michael,Gort,1963,1,0,0,0,solo
AFZ011249,Jacob,Meerman,1963,1,0,0,0,solo
AFZ012748,Daniel,Orr,1963,1,0,0,0,solo
AFZ003817,Richard,Davis,1963,1,1,0,1,only_with_other_new_coauthors
AFZ006521,Jack,Guttentag,1963,1,1,0,1,only_with_other_new_coauthors
AFZ001815,James,Boness,1964,1,0,0,0,solo
AFZ005352,William,Frazer,1964,1,0,0,0,solo
AFZ001321,George,Benston,1964,1,0,0,0,solo
AFZ000564,John,Arena,1964,1,0,0,0,solo
AFZ006562,Josef,Hadar,1965,1,0,0,0,solo
AFZ010734,Henry,Manne,1965,1,0,0,0,solo
AFZ016914,Ronald,Teigen,1965,1,0,0,0,solo
AFZ012749,Lloyd,Orr,1966,1,0,0,0,solo
AFZ011777,Thomas,Moore,1966,1,0,0,0,solo
AFZ013752,Gordon,Pye,1966,1,0,0,0,solo
AFZ001170,Ralph,Beals,1966,1,0,0,0,solo
AFZ007165,Donald,Hester,1966,1,0,0,0,solo
AFZ006268,Stuart,Greenbaum,1967,1,0,0,0,solo
AFZ011317,Allan,Meltzer,1967,1,0,0,0,solo
AFZ000661,A,Asimakopulos,1967,1,0,0,0,solo
AFZ011195,Ronald,McKinnon,1967,1,0,0,0,solo
AFZ014664,Roy,Ruffin,1967,1,0,0,0,solo
AFZ015998,Vernon,Smith,1968,1,0,0,0,solo
AFZ000406,Leonall,Andersen,1968,1,0,0,0,solo
AFZ012555,Jack,Ochs,1968,1,0,0,0,solo
AFZ013386,James,Pierce,1968,1,1,1,0,with_experienced_coauthor
AFZ010119,Robert,Lindsay,1968,1,1,1,0,with_experienced_coauthor
AFZ010937,Benton,Massell,1968,1,1,0,1,only_with_other_new_coauthors
AFZ013009,Ross,Parish,1968,1,1,0,1,only_with_other_new_coauthors
AFZ002354,Joseph,Burns,1969,1,0,0,0,solo
AFZ001954,Dorothy,Bower,1969,1,1,0,1,only_with_other_new_coauthors
AFZ001956,Richard,Bower,1969,1,1,0,1,only_with_other_new_coauthors
AFZ013181,Sam,Peltzman,1970,1,0,0,0,solo
AFZ005551,J,Galbraith,1970,1,1,0,1,only_with_other_new_coauthors
AFZ006517,Anna,Guthrie,1970,1,1,0,1,only_with_other_new_coauthors
AFZ009358,Arthur,Laffer,1970,1,0,0,0,solo
AFZ013550,William,Poole,1970,1,0,0,0,solo
AFZ001151,Nevins,Baxter,1970,1,1,0,1,only_with_other_new_coauthors
AFZ003525,John,Cragg,1970,1,1,0,1,only_with_other_new_coauthors
AFZ004824,Eugene,Fama,1971,1,0,0,0,solo
AFZ015237,Nicholas,Schrock,1971,1,0,0,0,solo
AFZ008600,Reuben,Kessel,1971,1,0,0,0,solo
AFZ005431,Peter,Frost,1971,1,0,0,0,solo
AFZ001525,James,Bicksler,1971,1,0,0,0,solo
AFZ010943,Robert,Masson,1971,1,0,0,0,solo
AFZ001196,Gary,Becker,1972,1,1,0,1,only_with_other_new_coauthors
AFZ004505,Isaac,Ehrlich,1972,1,1,0,1,only_with_other_new_coauthors
AFZ009517,James,Largay,1973,1,1,0,1,only_with_other_new_coauthors
AFZ018201,Richard,West,1973,1,1,0,1,only_with_other_new_coauthors
AFZ001605,Fischer,Black,1973,1,1,0,1,only_with_other_new_coauthors
AFZ015212,Myron,Scholes,1973,1,1,0,1,only_with_other_new_coauthors
AFZ017723,Robert,Vogel,1973,1,1,1,0,with_experienced_coauthor
AFZ008435,Edi,Karni,1973,1,0,0,0,solo
AFZ007571,Yukon,Huang,1973,1,0,0,0,solo
AFZ004365,Katherine,Dusak,1973,1,0,0,0,solo
AFZ013572,Michael,Porter,1974,1,0,0,0,solo
AFZ007983,Lovell,Jarvis,1974,1,0,0,0,solo
AFZ011111,Huston,McCulloch,1975,1,0,0,0,solo
AFZ005220,Duncan,Foley,1975,1,0,0,0,solo
AFZ005383,Jacob,Frenkel,1975,1,1,0,1,only_with_other_new_coauthors
AFZ009859,Richard,Levich,1975,1,1,0,1,only_with_other_new_coauthors
AFZ002201,Edgar,Browning,1975,1,0,0,0,solo
AFZ003058,Vikas,Chitre,1975,1,0,0,0,solo
AFZ007951,John,James,1976,1,0,0,0,solo
AFZ002072,Menachem,Brenner,1976,1,0,0,0,solo
AFZ005628,Kenneth,Garbade,1976,1,1,0,1,only_with_other_new_coauthors
AFZ015751,William,Silber,1976,1,1,0,1,only_with_other_new_coauthors
AFZ003505,Charles,Cox,1976,1,0,0,0,solo
AFZ005405,Benjamin,Friedman,1977,1,0,0,0,solo
AFZ002356,Malcolm,Burns,1977,1,0,0,0,solo
AFZ012605,James,Ohlson,1977,1,0,0,0,solo
AFZ015690,Martin,Shubik,1977,3,1,1,1,with_experienced_coauthor
AFZ007204,Harlow,Higinbotham,1977,1,1,1,0,with_experienced_coauthor
AFZ001737,Zvi,Bodie,1978,1,1,1,0,with_experienced_coauthor
AFZ005062,Stephen,Figlewski,1978,1,0,0,0,solo
AFZ003841,Alan,Deardorff,1979,1,0,0,0,solo
AFZ005346,Michele,Fratianni,1979,1,0,0,0,solo
AFZ011045,Joram,Mayshar,1979,1,0,0,0,solo
AFZ006714,Timothy,Hannan,1979,1,0,0,0,solo
AFZ018151,Finis,Welch,1979,1,0,0,0,solo
AFZ009108,William,Krasker,1979,1,0,0,0,solo
AFZ014431,Jacques,Rolfo,1980,1,0,0,0,solo
AFZ011430,David,Meza,1980,1,0,0,0,solo
AFZ011596,Frederic,Mishkin,1980,1,0,0,0,solo
AFZ002589,John,Carlson,1980,1,1,0,1,only_with_other_new_coauthors
AFZ005390,James,Frew,1980,1,1,0,1,only_with_other_new_coauthors
AFZ007895,Rodney,Jacobs,1980,1,1,0,1,only_with_other_new_coauthors
AFZ008188,Robert,Jones,1980,1,1,0,1,only_with_other_new_coauthors
AFZ004938,Martin,Feldstein,1980,1,1,0,1,only_with_other_new_coauthors
AFZ015910,Joel,Slemrod,1980,1,1,0,1,only_with_other_new_coauthors
AFZ009553,G,Laumas,1981,1,0,0,0,solo
AFZ003256,Kalman,Cohen,1981,1,1,0,1,only_with_other_new_coauthors
AFZ010622,Steven,Maier,1981,1,1,0,1,only_with_other_new_coauthors
AFZ015287,Robert,Schwartz,1981,1,1,0,1,only_with_other_new_coauthors
AFZ018242,David,Whitcomb,1981,1,1,0,1,only_with_other_new_coauthors
AFZ009549,Michael,Laub,1981,1,0,0,0,solo
AFZ000430,Ronald,Anderson,1981,1,1,0,1,only_with_other_new_coauthors
AFZ003726,Jean-Pierre,Danthine,1981,1,1,0,1,only_with_other_new_coauthors
AFZ011467,Ronald,Michener,1982,1,0,0,0,solo
AFZ013480,Charles,Plott,1982,1,1,0,1,only_with_other_new_coauthors
AFZ016619,Shyam,Sunder,1982,1,1,0,1,only_with_other_new_coauthors
AFZ000416,Gary,Anderson,1982,1,1,0,1,only_with_other_new_coauthors
AFZ017149,Robert,Tollison,1982,1,1,0,1,only_with_other_new_coauthors
AFZ005382,Kenneth,French,1983,1,1,0,1,only_with_other_new_coauthors
AFZ014630,Richard,Ruback,1983,1,1,0,1,only_with_other_new_coauthors
AFZ015304,William,Schwert,1983,1,1,0,1,only_with_other_new_coauthors
AFZ006732,Lars,Hansen,1983,1,1,0,1,only_with_other_new_coauthors
AFZ015853,Kenneth,Singleton,1983,1,1,0,1,only_with_other_new_coauthors
AFZ011039,David,Mayers,1983,1,1,0,1,only_with_other_new_coauthors
AFZ015955,Clifford,Smith,1983,1,1,0,1,only_with_other_new_coauthors
AFZ002641,Colin,Carter,1983,1,1,1,1,with_experienced_coauthor
AFZ013973,Gordon,Rausser,1983,1,1,1,1,with_experienced_coauthor
AFZ004020,Douglas,Diamond,1983,1,1,1,0,with_experienced_coauthor
AFZ001809,Eric,Bond,1983,1,0,0,0,solo
AFZ005165,Marjorie,Flavin,1983,1,0,0,0,solo
AFZ005412,Milton,Friedman,1984,1,0,0,0,solo
AFZ005406,Daniel,Friedman,1984,1,1,0,1,only_with_other_new_coauthors
AFZ006824,Glenn,Harrison,1984,1,1,0,1,only_with_other_new_coauthors
AFZ014845,Jon,Salmon,1984,1,1,0,1,only_with_other_new_coauthors
AFZ010779,Alan,Marcus,1984,1,1,0,1,only_with_other_new_coauthors
AFZ011653,David,Modest,1984,1,1,0,1,only_with_other_new_coauthors
AFZ007084,Vernon,Henderson,1985,1,0,0,0,solo
AFZ012915,Ariel,Pakes,1985,1,0,0,0,solo
AFZ000941,Jeffrey,Banks,1985,1,0,0,0,solo
AFZ006695,Diana,Hancock,1985,1,0,0,0,solo
AFZ016852,John,Tatom,1985,1,0,0,0,solo
AFZ003922,Harold,Demsetz,1985,1,1,0,1,only_with_other_new_coauthors
AFZ009717,Kenneth,Lehn,1985,1,1,0,1,only_with_other_new_coauthors
AFZ006673,James,Hamilton,1985,1,0,0,0,solo
AFZ003186,Truman,Clark,1986,1,0,0,0,solo
AFZ003565,Keith,Crocker,1986,1,1,0,1,only_with_other_new_coauthors
AFZ016024,Arthur,Snow,1986,1,1,0,1,only_with_other_new_coauthors
AFZ006816,Richard,Harris,1986,1,0,0,0,solo
AFZ015665,Andrei,Shleifer,1986,1,1,0,1,only_with_other_new_coauthors
AFZ017699,Robert,Vishny,1986,1,1,0,1,only_with_other_new_coauthors
AFZ003357,George,Constantinides,1986,1,0,0,0,solo
AFZ008807,Allan,Kleidon,1986,1,0,0,0,solo
AFZ003982,William,Desvousges,1987,1,1,0,1,only_with_other_new_coauthors
AFZ015977,Kerry,Smith,1987,1,1,0,1,only_with_other_new_coauthors
AFZ007600,Gregory,Huffman,1987,1,0,0,0,solo
AFZ007947,Christopher,James,1987,1,1,0,1,only_with_other_new_coauthors
AFZ018291,Peggy,Wier,1987,1,1,0,1,only_with_other_new_coauthors
AFZ013602,Andrew,Postlewaite,1987,1,1,0,1,only_with_other_new_coauthors
AFZ017712,Xavier,Vives,1987,1,1,0,1,only_with_other_new_coauthors
AFZ018342,Jeffrey,Williams,1987,1,0,0,0,solo
AFZ016528,Rene,Stulz,1987,1,0,0,0,solo
AFZ016341,Jeremy,Stein,1987,1,0,0,0,solo
AFZ018364,Stephen,Williamson,1987,1,0,0,0,solo
AFZ006860,Michael,Hartzmark,1987,1,0,0,0,solo
AFZ005264,Rodney,Fort,1988,1,1,1,0,with_experienced_coauthor
AFZ003870,Donald,Deere,1988,1,0,0,0,solo
AFZ001789,Tim,Bollerslev,1988,1,1,0,1,only_with_other_new_coauthors
AFZ004635,Robert,Engle,1988,1,1,0,1,only_with_other_new_coauthors
AFZ018540,Jeffrey,Wooldridge,1988,1,1,0,1,only_with_other_new_coauthors
AFZ003210,Kevin,Clinton,1988,1,0,0,0,solo
AFZ013068,Peter,Pashigian,1988,1,0,0,0,solo
AFZ007881,Charles,Jacklin,1988,1,1,1,0,with_experienced_coauthor
AFZ007269,David,Hirshleifer,1988,1,0,0,0,solo
AFZ001618,Douglas,Blair,1989,1,1,0,1,only_with_other_new_coauthors
AFZ005771,James,Gerard,1989,1,1,0,1,only_with_other_new_coauthors
AFZ006006,Devra,Golbe,1989,1,1,0,1,only_with_other_new_coauthors
AFZ009338,Saul,Lach,1989,1,1,0,1,only_with_other_new_coauthors
AFZ015062,Mark,Schankerman,1989,1,1,0,1,only_with_other_new_coauthors
AFZ002668,Alessandra,Casella,1990,1,1,0,1,only_with_other_new_coauthors
AFZ004925,Jonathan,Feinstein,1990,1,1,0,1,only_with_other_new_coauthors
AFZ009360,Jean-Jacques,Laffont,1990,1,1,0,1,only_with_other_new_coauthors
AFZ010925,Eric,Maskin,1990,1,1,0,1,only_with_other_new_coauthors
AFZ017115,Sheridan,Titman,1990,1,1,1,0,with_experienced_coauthor
AFZ011609,Mark,Mitchell,1990,1,1,1,0,with_experienced_coauthor
AFZ010290,Bradford,Long,1990,1,1,1,1,with_experienced_coauthor
AFZ016585,Lawrence,Summers,1990,1,1,1,1,with_experienced_coauthor
AFZ017825,Robert,Waldmann,1990,1,1,1,1,with_experienced_coauthor
AFZ001984,Glenn,Boyle,1990,1,0,0,0,solo
AFZ004450,Benjamin,Eden,1990,1,0,0,0,solo
AFZ002485,Elizabeth,Cammack,1991,1,0,0,0,solo
AFZ007923,Ravi,Jagannathan,1991,1,1,1,0,with_experienced_coauthor
AFZ004657,Larry,Epstein,1991,1,1,0,1,only_with_other_new_coauthors
AFZ019131,Stanley,Zin,1991,1,1,0,1,only_with_other_new_coauthors
AFZ005041,Wayne,Ferson,1991,1,1,0,1,only_with_other_new_coauthors
AFZ006865,Campbell,Harvey,1991,1,1,0,1,only_with_other_new_coauthors
AFZ002042,Steven,Braun,1991,1,1,0,1,only_with_other_new_coauthors
AFZ009102,Spencer,Krane,1991,1,1,0,1,only_with_other_new_coauthors
AFZ005922,Alberto,Giovannini,1991,1,1,1,0,with_experienced_coauthor
AFZ001589,David,Bizer,1992,1,1,0,1,only_with_other_new_coauthors
AFZ003911,Peter,DeMarzo,1992,1,1,0,1,only_with_other_new_coauthors
AFZ010165,Robert,Litzenberger,1992,1,1,0,1,only_with_other_new_coauthors
AFZ010570,Vicente,Madrigal,1992,1,1,0,1,only_with_other_new_coauthors
AFZ009747,Hayne,Leland,1992,1,0,0,0,solo
AFZ001360,Allen,Berger,1992,1,1,0,1,only_with_other_new_coauthors
AFZ017386,Gregory,Udell,1992,1,1,0,1,only_with_other_new_coauthors
AFZ005985,Dhananjay,Gode,1993,1,1,1,0,with_experienced_coauthor
AFZ015227,Mary,Schranz,1993,1,0,0,0,solo
AFZ007385,Bengt,Holmstrom,1993,1,1,1,0,with_experienced_coauthor
AFZ004142,Neil,Doherty,1994,1,1,1,0,with_experienced_coauthor
AFZ013726,Robert,Puelz,1994,1,1,1,0,with_experienced_coauthor
AFZ015130,Richard,Schmalensee,1994,1,0,0,0,solo
AFZ016871,Curtis,Taylor,1995,2,0,0,0,solo
AFZ006947,Hua,He,1995,1,1,1,0,with_experienced_coauthor
AFZ003227,John,Cochrane,1995,1,0,0,0,solo
AFZ002499,John,Campbell,1993,2,1,1,0,with_experienced_coauthor
AFZ000945,Ravi,Bansal,1996,1,1,0,1,only_with_other_new_coauthors
AFZ003283,Wilbur,Coleman,1996,1,1,0,1,only_with_other_new_coauthors
AFZ004324,Chris,Dumas,1997,1,1,1,1,with_experienced_coauthor
AFZ015168,Troy,Schmitz,1997,1,1,1,1,with_experienced_coauthor
AFZ001963,David,Bowman,1997,1,1,0,1,only_with_other_new_coauthors
AFZ004883,Jon,Faust,1997,1,1,0,1,only_with_other_new_coauthors
AFZ012461,Georg,Noldeke,1997,1,0,0,0,solo
AFZ003028,Pierre-Andre,Chiappori,2000,1,1,0,1,only_with_other_new_coauthors
AFZ014826,Bernard,Salanie,2000,1,1,0,1,only_with_other_new_coauthors
AFZ014736,Jesus,Saa-Requejo,2000,1,1,1,0,with_experienced_coauthor
AFZ001412,Antonio,Bernardo,2000,1,1,0,1,only_with_other_new_coauthors
AFZ009625,Olivier,Ledoit,2000,1,1,0,1,only_with_other_new_coauthors
AFZ009753,Michael,Lemmon,2000,1,1,0,1,only_with_other_new_coauthors
AFZ015060,James,Schallheim,2000,1,1,0,1,only_with_other_new_coauthors
AFZ018973,Jaime,Zender,2000,1,1,0,1,only_with_other_new_coauthors
AFZ005378,Xavier,Freixas,2000,1,1,1,0,with_experienced_coauthor
AFZ004671,Timothy,Erickson,2000,1,1,0,1,only_with_other_new_coauthors
AFZ018258,Toni,Whited,2000,1,1,0,1,only_with_other_new_coauthors
AFZ005310,Gianni,Fraja,2001,1,1,0,1,only_with_other_new_coauthors
AFZ014820,Jozsef,Sakovics,2001,1,1,0,1,only_with_other_new_coauthors
AFZ009835,Martin,Lettau,2001,1,1,0,1,only_with_other_new_coauthors
AFZ010412,Sydney,Ludvigson,2001,1,1,0,1,only_with_other_new_coauthors
AFZ010482,Richard,Lyons,2002,1,1,1,0,with_experienced_coauthor
AFZ016235,Daniel,Spulber,2002,1,0,0,0,solo
AFZ006112,Austan,Goolsbee,2002,1,1,1,0,with_experienced_coauthor
AFZ003102,Bhagwan,Chowdhry,2002,1,1,1,0,with_experienced_coauthor
AFZ000697,Orazio,Attanasio,2002,1,1,0,1,only_with_other_new_coauthors
AFZ000940,James,Banks,2002,1,1,0,1,only_with_other_new_coauthors
AFZ016828,Sarah,Tanner,2002,1,1,0,1,only_with_other_new_coauthors
AFZ002044,Alon,Brav,2002,1,1,1,1,with_experienced_coauthor
AFZ005720,Christopher,Geczy,2002,1,1,1,1,with_experienced_coauthor
AFZ017706,Annette,Vissing-Jrgensen,2002,2,1,1,0,with_experienced_coauthor
AFZ008197,Oscar,Jorda,2002,1,1,1,0,with_experienced_coauthor
AFZ002820,Yeung,Chan,2002,1,1,0,1,only_with_other_new_coauthors
AFZ008925,Leonid,Kogan,2002,1,1,0,1,only_with_other_new_coauthors
AFZ013077,Lubos,Pastor,2003,1,1,0,1,only_with_other_new_coauthors
AFZ016272,Robert,Stambaugh,2003,1,1,0,1,only_with_other_new_coauthors
AFZ019010,Lu,Zhang,2003,1,1,1,0,with_experienced_coauthor
AFZ010812,Thomas,Mariotti,2003,1,1,1,0,with_experienced_coauthor
AFZ012095,David,Musto,2003,1,1,0,1,only_with_other_new_coauthors
AFZ018815,Bilge,Ylmaz,2003,1,1,0,1,only_with_other_new_coauthors
AFZ004110,Avinash,Dixit,2003,1,0,0,0,solo
AFZ018655,Wei,Xiong,2003,1,1,1,0,with_experienced_coauthor
AFZ011359,Lior,Menzly,2004,1,1,1,0,with_experienced_coauthor
AFZ005088,Amy,Finkelstein,2004,1,1,1,0,with_experienced_coauthor
AFZ007658,Erik,Hurst,2004,1,1,0,1,only_with_other_new_coauthors
AFZ010455,Annamaria,Lusardi,2004,1,1,0,1,only_with_other_new_coauthors
AFZ010798,Ramon,Marimon,2004,1,1,1,0,with_experienced_coauthor
AFZ010697,Harry,Mamaysky,2004,1,1,1,0,with_experienced_coauthor
AFZ006267,Richard,Green,2004,1,1,1,0,with_experienced_coauthor
AFZ005665,Thomas,GaridelThoron,2005,1,0,0,0,solo
AFZ008229,Christian,Julliard,2005,1,1,1,0,with_experienced_coauthor
AFZ013375,Monika,Piazzesi,2005,3,1,1,1,with_experienced_coauthor
AFZ004624,Charles,Engel,2005,1,1,1,0,with_experienced_coauthor
AFZ005991,Jacob,Goeree,2005,1,1,0,1,only_with_other_new_coauthors
AFZ010500,Emiel,Maasland,2005,1,1,0,1,only_with_other_new_coauthors
AFZ012692,Sander,Onderstal,2005,1,1,0,1,only_with_other_new_coauthors
AFZ017351,John,Turner,2005,1,1,0,1,only_with_other_new_coauthors
AFZ013440,Luigi,Pistaferri,2005,1,1,1,1,with_experienced_coauthor
AFZ015114,Fabiano,Schivardi,2005,1,1,1,1,with_experienced_coauthor
AFZ000056,Daron,Acemoglu,2005,1,1,1,0,with_experienced_coauthor
AFZ013242,Enrico,Perotti,2006,1,1,0,1,only_with_other_new_coauthors
AFZ016975,ErnstLudwig,Thadden,2006,1,1,0,1,only_with_other_new_coauthors
AFZ002944,Keith,Chen,2006,1,1,0,1,only_with_other_new_coauthors
AFZ009403,Venkat,Lakshminarayanan,2006,1,1,0,1,only_with_other_new_coauthors
AFZ014954,Laurie,Santos,2006,1,1,0,1,only_with_other_new_coauthors
AFZ017444,Branko,Urosevic,2006,1,1,1,0,with_experienced_coauthor
AFZ003015,Judith,Chevalier,1997,1,1,0,1,only_with_other_new_coauthors
AFZ004585,Glenn,Ellison,1997,1,1,0,1,only_with_other_new_coauthors
AFZ000119,Sumit,Agarwal,2007,1,1,0,1,only_with_other_new_coauthors
AFZ010170,Chunlin,Liu,2007,1,1,0,1,only_with_other_new_coauthors
AFZ016160,Nicholas,Souleles,2007,1,1,0,1,only_with_other_new_coauthors
AFZ009967,Nan,Li,2008,1,1,1,0,with_experienced_coauthor
AFZ003257,Lauren,Cohen,2008,1,1,0,1,only_with_other_new_coauthors
AFZ005353,Andrea,Frazzini,2008,1,1,0,1,only_with_other_new_coauthors
AFZ010686,Christopher,Malloy,2008,1,1,0,1,only_with_other_new_coauthors
AFZ004117,Simeon,Djankov,2008,1,1,1,1,with_experienced_coauthor
AFZ011206,Caralee,McLiesh,2008,1,1,1,1,with_experienced_coauthor
AFZ002591,Mark,Carlson,2009,1,1,0,1,only_with_other_new_coauthors
AFZ011616,Kris,Mitchener,2009,1,1,0,1,only_with_other_new_coauthors
AFZ011330,Enrique,Mendoza,2009,1,1,1,0,with_experienced_coauthor
AFZ005281,Dean,Foster,2009,1,1,0,1,only_with_other_new_coauthors
AFZ006838,Sergiu,Hart,2009,1,1,0,1,only_with_other_new_coauthors
AFZ018818,Motohiro,Yogo,2009,2,1,1,0,with_experienced_coauthor
AFZ014184,Gary,Richardson,2009,1,1,0,1,only_with_other_new_coauthors
AFZ017269,William,Troost,2009,1,1,0,1,only_with_other_new_coauthors
AFZ010185,Laura,Liu,2009,1,1,1,0,with_experienced_coauthor
AFZ002930,Daniel,Chen,2010,1,0,0,0,solo
AFZ000663,John,Asker,2010,1,1,0,1,only_with_other_new_coauthors
AFZ010223,Alexander,Ljungqvist,2010,1,1,0,1,only_with_other_new_coauthors
AFZ007446,Johannes,Horner,2011,1,1,0,1,only_with_other_new_coauthors
AFZ014876,Larry,Samuelson,2011,1,1,0,1,only_with_other_new_coauthors
AFZ003266,Olivier,Coibion,2012,1,1,0,1,only_with_other_new_coauthors
AFZ006150,Yuriy,Gorodnichenko,2012,1,1,0,1,only_with_other_new_coauthors
AFZ012114,Roger,Myerson,2012,1,0,0,0,solo
AFZ009998,Yiting,Li,2012,1,1,1,0,with_experienced_coauthor
AFZ016715,Balazs,Szentes,2013,1,1,1,0,with_experienced_coauthor
AFZ015880,Costis,Skiadas,2013,1,0,0,0,solo
AFZ003780,Alexander,David,2013,1,1,1,0,with_experienced_coauthor
AFZ006888,John,Hatfield,2013,1,1,1,1,with_experienced_coauthor
AFZ008968,Scott,Kominers,2013,1,1,1,1,with_experienced_coauthor
AFZ012363,Alexandru,Nichifor,2013,1,1,1,1,with_experienced_coauthor
AFZ018209,Alexander,Westkamp,2013,1,1,1,1,with_experienced_coauthor
AFZ016509,Bruno,Strulovici,2013,1,1,1,0,with_experienced_coauthor
AFZ012727,Guillermo,Ordonez,2013,1,0,0,0,solo
AFZ001162,Santiago,Bazdresch,2014,1,1,0,1,only_with_other_new_coauthors
AFZ001264,Frederico,Belo,2014,1,1,0,1,only_with_other_new_coauthors
AFZ010087,Xiaoji,Lin,2014,1,1,0,1,only_with_other_new_coauthors
AFZ013808,Erwan,Quintin,2015,1,1,1,0,with_experienced_coauthor
AFZ000665,Elena,Asparouhova,2015,1,1,1,1,with_experienced_coauthor
AFZ004499,Jon,Eguia,2015,1,1,1,1,with_experienced_coauthor
AFZ000321,Nabil,AlNajjar,2015,1,1,0,1,only_with_other_new_coauthors
AFZ015666,Eran,Shmaya,2015,1,1,0,1,only_with_other_new_coauthors
AFZ005437,Carola,Frydman,2015,1,1,0,1,only_with_other_new_coauthors
AFZ007240,Eric,Hilt,2015,1,1,0,1,only_with_other_new_coauthors
AFZ019074,Lily,Zhou,2015,1,1,0,1,only_with_other_new_coauthors
AFZ007135,Neus,Herranz,2015,1,1,1,0,with_experienced_coauthor
AFZ017130,Alexis,Toda,2015,1,1,0,1,only_with_other_new_coauthors
AFZ017869,Kieran,Walsh,2015,1,1,0,1,only_with_other_new_coauthors
AFZ009064,Peter,Koudijs,2015,1,0,0,0,solo
AFZ001732,Luigi,Bocola,2016,1,0,0,0,solo
